अ	ə
आत्मस्तुति	ɑːt̪məst̪ʊt̪iː
आत्महत्या	ɑːt̪mɦət̪jɑː
आत्मीय	ɑːt̪miːj
आदतन	ɑːd̪ət̪ən
आदम	ɑːd̪əm
आदमी	ɑːd̪miː
आदर	ɑːd̪əɾ
आदरपूर्वक	ɑːd̪əɾpuːɾʋək
आदर्श	ɑːd̪əɾʃ
आदान	ɑːd̪ɑːn
आदाब	ɑːd̪ɑːb
आदिभाषा	ɑːd̪ɪbʱɑːʃɑː
आदिम	ɑːd̪ɪm
आदिवासी	ɑːd̪ɪʋɑːsiː
आदी	ɑːd̪iː
आदेश	ɑːd̪eːʃ
आधार	ɑːd̪ʱɑːɾ
आधारभूत	ɑːd̪ʱɑːɾbʱuːt̪
आधिक	ɑːd̪ʱɪk
आधिपत्य	ɑːd̪ʱɪpət̪j
आधुनिकीकरण	ɑːd̪ʱʊnɪkiːkəɾən
आध्यात्मिक	ɑːd̪ʱjɑːt̪mɪk
आनंददायी	ɑːnənd̪d̪ɑːjiː
आनन	ɑːnən
आन्दोलन	ɑːnd̪oːlən
आप	aːp
आपका	ɑːpkɑː
आपत्ति	ɑːpət̪t̪iː
आपत्तिजनक	ɑːpət̪t̪iːd͡ʒənək
आपदा	ɑːpd̪ɑː
आपबीती	ɑːpbiːt̪iː
आपस	ɑːpəs
आपातकाल	ɑːpɑːt̪kɑːl
आपूर्ति	ɑːpuːɾt̪iː
आपेक्षिक	ɑːpeːkʃɪk
आफ़त	ɑːfət̪
आफ़ताब	ɑːft̪ɑːb
आफ़्रीदी	ɑːfɾiːd̪iː
आब	ɑːb
आबदस्त	ɑːbd̪əst̪
आबरू	ɑːbɾuː
आबला	ɑːblɑː
आम	ɑːm
आमंत्रित	ɑːmənt̪ɾɪt̪
आमदनी	ɑːməd̪niː
आमवात	ɑːmʋɑːt̪
आमाशय	ɑːmɑːʃəj
आमुख	ɑːmʊkʰ
आयत	ɑːjət̪
आयतन	ɑːjət̪ən
आयन	ɑːjən
आयरलैंड	ɑːjəɾlɛːnɖ
आया	ɑːjɑː
आयात	ɑːjɑːt̪
आयु	ɑːjuː
आयुक्त	ɑːjʊkt̪
आयुर्विज्ञान	ɑːjʊɾʋɪɡjɑːn
आयुर्वेद	ɑːjʊɾʋeːd̪
आयोग	ɑːjoːɡ
आयोजन	ɑːjoːd͡ʒən
आयोजित	ɑːjoːd͡ʒɪt̪
आरंभिक	ɑːɾəmbʱɪk
आरक्षण	ɑːɾəkʃən
आरज़ू	ɑːɾzuː
आराम	ɑːɾɑːm
आरामदेह	ɑːɾɑːmd̪eːʱ
आरोग्य	ɑːɾoːɡj
आरोप	ɑːɾoːp
आर्थिकी	ɑːɾt̪ʰɪkiː
आर्मीनिया	ɑːɾmiːniːjɑː
आर्मेनियन	ɑːɾmeːniːjən
आर्मेनिया	ɑːɾmeːniːjɑː
आर्यमन	ɑːɾjəmən
आलपीन	ɑːlpiːn
आलस	ɑːləs
आलसी	ɑːlsiː
आलस्य	ɑːləsj
आलीशान	ɑːliːʃɑːn
आलेख	ɑːleːkʰ
आलोचना	ɑːloːt͡ʃnɑː
आवंटन	ɑːʋənʈən
आवंटित	ɑːʋənʈɪt̪
आवक	ɑːʋək
आवर्धन	ɑːʋəɾd̪ʱən
आवाज़	əʋɑːz
आवाज़	ɑːʋɑːz
आवाहन	ɑːʋɑːɦən
आविष्कार	ɑːʋɪʃkɑːɾ
आवृत्ति	ɑːʋɾɪt̪t̪iː
आवेदन	ɑːʋeːd̪ən
आवेदनकर्ता	ɑːʋeːd̪ənkəɾt̪ɑː
आवेश	ɑːʋeːʃ
आवेशित	ɑːʋeːʃɪt̪
आव्यूह	ɑːʋjuːʱ
आशंका	ɑːʃəŋkɑː
आशना	ɑːʃnɑː
आशय	ɑːʃəj
आशावाद	ɑːʃɑːʋɑːd̪
आशिक़मिज़ाज	ɑːʃɪkmɪzɑːd͡ʒ
आशिक़मिज़ाज	ɑːʃɪqmɪzɑːd͡ʒ
आशिक़ी	ɑːʃɪkiː
आशिक़ी	ɑːʃɪqiː
आशियाना	ɑːʃiːjɑːnɑː
आशिष	ɑːʃɪʃ
आशीर्वाद	ɑːʃiːɾʋɑːd̪
आशुलिपि	ɑːʃʊlɪpiː
आश्चर्य	ɑːʃt͡ʃəɾj
आश्रम	ɑːʃɾəm
आश्रय	ɑːʃɾəj
आश्वासन	ɑːʃʋɑːsən
आस	ɑːs
आसन	ɑːsən
आसन्न	ɑːsənn
आसमानी	ɑːsmɑːniː
आसरा	ɑːsɾɑː
आसवन	ɑːsəʋən
आसाम	ɑːsɑːm
आसामी	ɑːsɑːmiː
आसार	ɑːsɑːɾ
आस्तीन	ɑːst̪iːn
आस्था	ɑːst̪ʰɑː
आह	ɑːʱ
आहट	ɑːɦəʈ
आहत	ɑːɦət̪
आहार	ɑːɦɑːɾ
आहिस्ता	ɑːɪst̪ɑː
आहिस्ता	ɑːɦɪst̪ɑː
इ	ɪ
इ	i
इंक़लाब	ɪnkəlɑːb
इंक़लाब	ɪnqəlɑːb
इंगलिस्तान	ɪŋɡlɪst̪ɑːn
इंग्लैंड	ɪŋɡlɛːnɖ
इंच	ɪɲt͡ʃ
इंचियोन	ɪɲt͡ʃiːjoːn
इंजन	ɪɲd͡ʒən
इंजीनियर	ɪɲd͡ʒiːniːjəɾ
इंजीनियरी	ɪɲd͡ʒiːniːjəɾiː
इंजील	ɪɲd͡ʒiːl
इंटरफ़ेस	ɪnʈəɾfeːs
इंटरव्यू	ɪnʈəɾʋjuː
इंटेल	ɪnʈeːl
इंडस्ट्री	ɪnɖəsʈɾiː
इंडिया	ɪnɖiːjɑː
इंडोनेशियन	ɪnɖoːneːʃiːjən
इंडोनेशिया	ɪnɖoːneːʃiːjɑː
इंतक़ाम	ɪnt̪əkɑːm
इंतक़ाम	ɪnt̪əqɑːm
इंतक़ाल	ɪnt̪əkɑːl
इंतक़ाल	ɪnt̪əqɑːl
इंतख़ाब	ɪnt̪əkʰɑːb
इंतख़ाब	ɪnt̪əxɑːb
इंतज़ार	ɪnt̪əzɑːɾ
इंतहा	ɪnt̪əɦɑː
इंतिफ़ादा	ɪnt̪ɪfɑːd̪ɑː
इंतिहा	ɪnt̪ɪɦɑː
इंदुर	ɪnd̪ʊɾ
इंदौर	ɪnd̪ɔːɾ
इंद्रनाथ	ɪnd̪ɾənɑːt̪ʰ
इंद्रिय	ɪnd̪ɾɪj
इंफाल	ɪmpʰɑːl
इंस्पेक्टर	ɪnspeːkʈəɾ
इक	ɪk
इकट्ठा	ɪkəʈʈʰɑː
इकतालीस	ɪkt̪ɑːliːs
इकतीस	ɪkt̪iːs
इकत्तीस	ɪkət̪t̪iːs
इकनाली	ɪknɑːliː
इकपहिया	ɪkəpʰiːjɑː
इकलौता	ɪklɔːt̪ɑː
इकसठ	ɪksəʈʰ
इकसिंगा	ɪksɪŋɡɑː
इकहत्तर	ɪkʰət̪t̪əɾ
इकहत्तर	ɪkət̪t̪əɾ
इकानवे	ɪkɑːnʋeː
इकावन	ɪkɑːʋən
इकासी	ɪkɑːsiː
इक्कीस	ɪkkiːs
इक्यानवे	ɪkjɑːnʋeː
इक्यावन	ɪkjɑːʋən
इक्यासी	ɪkjɑːsiː
इख़्तियार	ɪkʰt̪iːjɑːɾ
इख़्तियार	ɪxt̪iːjɑːɾ
इग्लू	ɪɡluː
इच्छा	ɪt͡ʃt͡ʃʰɑː
इज़हार	ɪzɦɑːɾ
इज़ाफ़ा	ɪzɑːfɑː
इज़्ज़त	ɪzzət̪
इजाज़त	ɪd͡ʒɑːzət̪
इटली	ɪʈliː
इटली	ɪʈəliː
इटालियन	ɪʈɑːliːjən
इडली	ɪɖliː
इतर	ɪt̪əɾ
इतराना	ɪt̪ɾɑːnɑː
इतालवी	ɪt̪ɑːlʋiː
इतिहास	ɪt̪ɪɦɑːs
इतिहासकार	ɪt̪ɪɦɑːskɑːɾ
इत्तेला	ɪt̪t̪eːlɑː
इत्मीनान	ɪt̪miːnɑːn
इत्यादि	ɪt̪jɑːd̪iː
इत्र	ɪt̪ɾ
इथियोपिया	ɪt̪ʰiːjoːpiːjɑː
इनका	ɪnkɑː
इनकार	ɪnkɑːɾ
इनको	ɪnkoː
इनसाफ़	ɪnsɑːf
इन्हें	ɪnɦẽ
इबादत	ɪbɑːd̪ət̪
इब्तिदा	ɪbt̪ɪd̪ɑː
इब्तिदाई	ɪbt̪ɪd̪ɑːiː
इब्राहीम	ɪbɾɑːɦiːm
इमदाद	ɪmd̪ɑːd̪
इमला	ɪmlɑː
इमली	ɪmliː
इमारत	ɪmɑːɾət̪
इमारती	ɪmɑːɾət̪iː
इमोजी	ɪmoːd͡ʒiː
इमोशन	ɪmoːʃən
इम्तहान	ɪmt̪əɦɑːn
इम्तिहान	ɪmt̪ɪɦɑːn
इम्तेहान	ɪmt̪eːɦɑːn
इराक़	ɪɾɑːk
इराक़	ɪɾɑːq
इरादतन	ɪɾɑːd̪t̪ən
इरादा	ɪɾɑːd̪ɑː
इलज़ाम	ɪlzɑːm
इलाज	ɪlɑːd͡ʒ
इलायची	ɪlɑːjət͡ʃiː
इलाहाबाद	ɪlɑːɦɑːbɑːd̪
इलाही	ɪlɑːɦiː
इलेक्ट्रॉन	ɪleːkʈɾɔːn
इल्तिजा	ɪlt̪ɪd͡ʒɑː
इश्क	ɪʃk
इश्क़	ɪʃk
इश्क़	ɪʃq
इश्तहार	ɪʃt̪əɦɑːɾ
इश्तिहार	ɪʃt̪ɪɦɑːɾ
इस	ɪs
इसका	ɪskɑː
इसको	ɪskoː
इसमाईल	ɪsmɑːiːl
इसमें	ɪsmẽ
इसरार	ɪsɾɑːɾ
इसरो	ɪsɾoː
इसलिए	ɪslɪeː
इससे	ɪsseː
इसीलिए	ɪsiːlɪeː
इसे	ɪseː
इस्तक़बाल	ɪst̪əkbɑːl
इस्तक़बाल	ɪst̪əqbɑːl
इस्तांबुल	ɪst̪ɑːnbʊl
इस्तीफ़ा	ɪst̪iːfɑː
इस्तेमाल	ɪst̪eːmɑːl
इस्पात	ɪspɑːt̪
इस्म	ɪsm
इस्राइल	ɪsɾɑːɪl
इस्लाम	ɪslɑːm
इस्लामाबाद	ɪslɑːmɑːbɑːd̪
ई	iː
ई	i
ईंट	iːnʈ
ईंधन	iːnd̪ʱən
ईक्वाडोर	iːkʋɑːɖoːɾ
ईजियन	iːd͡ʒiːjən
ईटानगर	iːʈɑːnəɡəɾ
ईद	iːd̪
ईमान	iːmɑːn
ईमानदार	iːmɑːnd̪ɑːɾ
ईमेल	iːmeːl
ईराक	iːɾɑːk
ईरान	iːɾɑːn
ईरानी	iːɾɑːniː
ईर्ष्या	iːɾʃjɑː
ईश	iːʃ
ईश्वर	iːʃʋəɾ
ईसा	iːsɑː
ईसाई	iːsɑːiː
उ	ʊ
उँडेलना	ʊ̃ɖeːlnɑː
उंगली	ʊŋɡliː
उंचाई	ʊɲt͡ʃɑːiː
उकसाना	ʊksɑːnɑː
उक़ाब	ʊkɑːb
उक़ाब	ʊqɑːb
उक्त	ʊkt̪
उगना	ʊɡnɑː
उगलना	ʊɡəlnɑː
उग्र	ʊɡɾ
उचकना	ʊt͡ʃəknɑː
उचक्का	ʊt͡ʃəkkɑː
उचित	ʊt͡ʃɪt̪
उच्चायुक्त	ʊt͡ʃt͡ʃɑːjʊkt̪
उच्चायोग	ʊt͡ʃt͡ʃɑːjoːɡ
उच्चारण	ʊt͡ʃt͡ʃɑːɾən
उच्छेदन	ʊt͡ʃt͡ʃʰeːd̪ən
उजड़ना	ʊd͡ʒəɽnɑː
उजड्ड	ʊd͡ʒəɖɖ
उजला	ʊd͡ʒlɑː
उज़बेक	ʊzbeːk
उज़्बेकिस्तान	ʊzbeːkɪst̪ɑːn
उजागर	ʊd͡ʒɑːɡəɾ
उजाला	ʊd͡ʒɑːlɑː
उठना	ʊʈʰnɑː
उड़द	ʊɽəd̪
उड़ना	ʊɽnɑː
उड़ान	ʊɽɑːn
उड़ीसा	ʊɽiːsɑː
उढ़काना	ʊɽʱkɑːnɑː
उतरना	ʊt̪əɾnɑː
उतरवाना	ʊt̪əɾʋɑːnɑː
उतारना	ʊt̪ɑːɾnɑː
उत्कृष्ट	ʊt̪kɾɪʃʈ
उत्तम	ʊt̪t̪əm
उत्तर	ʊt̪t̪əɾ
उत्तरकाशी	ʊt̪t̪əɾkɑːʃiː
उत्तरदायित्व	ʊt̪t̪əɾd̪ɑːjɪt̪ʋ
उत्तरदायी	ʊt̪t̪əɾd̪ɑːjiː
उत्तराखंड	ʊt̪t̪əɾɑːkʰənɖ
उत्तराधिकारी	ʊt̪t̪əɾɑːd̪ʱɪkɑːɾiː
उत्तरार्द्ध	ʊt̪t̪əɾɑːɾd̪d̪ʱ
उत्तेजित	ʊt̪ːedʒɪt̪
उत्तोलक	ʊt̪t̪oːlək
उत्तोलन	ʊt̪t̪oːlən
उत्पत्ति	ʊt̪pət̪t̪iː
उत्पन्न	ʊt̪pənn
उत्पन्न	ʊt̪pənn
उत्पल	ʊt̪pəl
उत्पाद	ʊt̪pɑːd̪
उत्पादन	ʊt̪pɑːd̪ən
उत्पीड़न	ʊt̪piːɽən
उत्प्रेरक	ʊt̪pɾeːɾək
उत्सर्जन	ʊt̪səɾd͡ʒən
उत्साह	ʊt̪sɑːʱ
उत्साहित	ʊt̪sɑːɦɪt̪
उत्सुक	ʊt̪sʊk
उत्सुकता	ʊt̪sʊkt̪ɑː
उदगद्रि	ʊd̪ɡəd̪ɾiː
उदजन	ʊd̪d͡ʒən
उदजारेय	ʊd̪d͡ʒɑːɾeːj
उदयवर्ष	ʊd̪əjʋəɾʃ
उदारता	ʊd̪ɑːɾt̪ɑː
उदारतावाद	ʊd̪ɑːɾt̪ɑːʋɑːd̪
उदारवाद	ʊd̪ɑːɾʋɑːd̪
उदास	ʊd̪ɑːs
उदासी	ʊd̪ɑːsiː
उदासीन	ʊd̪ɑːsiːn
उदाहरण	ʊd̪ɑːʱɾən
उदाहरण	ʊd̪ʱɑːɾən
उद्घाटन	ʊd̪ɡʱɑːʈən
उद्देशिका	ʊd̪d̪eːʃɪkɑː
उद्भव	ʊd̪bʱəʋ
उद्यमी	ʊd̪jəmiː
उद्यान	ʊd̪jɑːn
उद्योग	ʊd̪joːɡ
उद्योगपति	ʊd̪joːɡpət̪iː
उद्योगी	ʊd̪joːɡiː
उद्योगीकरण	ʊd̪joːɡiːkəɾən
उधड़ना	ʊd̪ʱəɽnɑː
उधार	ʊd̪ʱɑːɾ
उधेड़ना	ʊd̪ʱeːɽnɑː
उनका	ʊnkɑː
उनको	ʊnkoː
उनचास	ʊnt͡ʃɑːs
उनतालीस	ʊnt̪ɑːliːs
उनतीस	ʊnt̪iːs
उनसठ	ʊnsəʈʰ
उनहत्तर	ʊnɦət̪t̪əɾ
उनासी	ʊnɑːsiː
उनींदा	ʊniːnd̪ɑː
उन्नत	ʊnnət̪
उन्नाव	ʊnnɑːʋ
उन्नीस	ʊnniːs
उन्माद	ʊn̪maːd̪
उन्मुक्त	ʊnmʊkt̪
उन्मूलन	ʊnmuːlən
उन्यासी	ʊnjɑːsiː
उन्हें	ʊnɦẽ
उन्होंने	ʊnɦõːneː
उपकरण	ʊpkəɾən
उपकार	ʊpkɑːɾ
उपचार	ʊpt͡ʃɑːɾ
उपचुनाव	ʊpt͡ʃʊnɑːʋ
उपजना	ʊpəd͡ʒnɑː
उपजाऊ	ʊpd͡ʒɑːuː
उपनगर	ʊpnəɡəɾ
उपनाम	ʊpnɑːm
उपनायिका	ʊpnɑːjɪkɑː
उपन्यास	ʊpənjɑːs
उपन्यासकार	ʊpənjɑːskɑːɾ
उपपत्ति	ʊppət̪t̪iː
उपबोली	ʊpboːliː
उपभोक्ता	ʊpbʱoːkt̪ɑː
उपभोग	ʊpbʱoːɡ
उपभोज्य	ʊpbʱoːd͡ʒj
उपयोग	ʊpjoːɡ
उपयोगी	ʊpjoːɡiː
उपलब्ध	ʊpləbd̪ʱ
उपलब्धि	ʊpləbd̪ʱiː
उपला	ʊplɑː
उपवास	ʊpʋɑːs
उपसचिव	ʊpəst͡ʃɪʋ
उपसमुच्चय	ʊpəsmʊt͡ʃt͡ʃəj
उपसर्ग	ʊpsəɾɡ
उपस्थिति	ʊpəst̪ʰɪt̪iː
उपहार	ʊpʰɑːɾ
उपाधि	ʊpɑːd̪ʱiː
उपाध्याय	ʊpɑːd̪ʱjɑːj
उपाय	ʊpɑːj
उपासक	ʊpɑːsək
उपेक्षा	ʊpeːkʃɑː
उफ़	ʊf
उबरना	ʊbəɾnɑː
उबाऊ	ʊbɑːuː
उबालना	ʊbɑːlnɑː
उभरना	ʊbʱəɾnɑː
उमंग	ʊməŋɡ
उमड़ना	ʊməɽnɑː
उमर	ʊməɾ
उमस	ʊməs
उम्दा	ʊmd̪ɑː
उम्मीदवार	ʊmmiːd̪ʋɑːɾ
उम्मीद्वार	ʊmmiːd̪ʋɑːɾ
उम्रक़ैद	ʊmɾəkɛːd̪
उम्रक़ैद	ʊmɾəqɛːd̪
उरुग्वे	ʊɾʊɡʋeː
उरुमची	ʊɾʊmt͡ʃiː
उरोस्थि	ʊɾoːst̪ʰiː
उर्दू	ʊɾd̪uː
उर्फ़	ʊɾf
उर्वरक	ʊɾʋəɾək
उलझन	ʊld͡ʒʱən
उलझना	ʊləd͡ʒʱnɑː
उलझाना	ʊld͡ʒʱɑːnɑː
उलटना	ʊləʈnɑː
उलटा	ʊlʈɑː
उलटी	ʊlʈiː
उलफ़त	ʊlfət̪
उलहना	ʊlɦnɑː
उलीचना	ʊliːt͡ʃnɑː
उलूक	ʊluːk
उल्का	ʊlkɑː
उल्टा	ʊlʈɑː
उल्टी	ʊlʈiː
उल्लंघन	ʊlləŋɡʱən
उल्लू	ʊlluː
उल्लेख	ʊlleːkʰ
उल्लेखनीय	ʊlleːkʰniːj
उसका	ʊskɑː
उसको	ʊskoː
उसमान	ʊsmɑːn
उससे	ʊsseː
उसाँस	ʊsɑ̃ːs
उसूल	ʊsuːl
उसे	ʊseː
उस्ताद	ʊst̪ɑːd̪
ऊ	uː
ऊँचा	ũːt͡ʃɑː
ऊँचा	uːt͡ʃɑː
ऊँट	ũːʈ
ऊंचा	ũt͡ʃa
ऊख	uːkʰ
ऊटपटांग	uːʈəpʈɑːŋɡ
ऊद	uːd̪
ऊदबिलाव	uːd̪bɪlɑːʋ
ऊन	uːn
ऊना	uːnɑː
ऊनी	uːniː
ऊपर	uːpəɾ
ऊपरवाला	uːpəɾʋɑːlɑː
ऊपरी	uːpɾiː
ऊफ़ा	uːfɑː
ऊब	uːb
ऊबना	uːbnɑː
ऊर्जा	uːɾd͡ʒɑː
ऊष्मीकरण	uːʃmiːkɾən
ऊसर	uːsəɾ
ऋ	ɾiː
ऋग्वेद	ɾɪɡʋeːd̪
ऋण	ɾɪn
ऋणदाता	ɾɪnd̪ɑːt̪ɑː
ऋणदाताओ	ɾɪnd̪ɑːt̪ɑːoː
ऋणदाताओं	ɾɪnd̪ɑːt̪ɑːoːn
ऋणाग्र	ɾɪnɑːɡɾ
ऋणायन	ɾɪnɑːjən
ऋतु	ɾɪt̪uː
ऋषि	ɾɪʃiː
ए	eː
एंड्रॉइड	eːnɖɾɔːɪɖ
एक	eːk
एकघातीय	eːkɡʱɑːt̪iːj
एकजुट	eːkd͡ʒʊʈ
एकजुटता	eːkd͡ʒʊʈt̪ɑː
एकड़	eːkəɽ
एकड़	eːkəɾ
एकतरफ़ा	eːkt̪əɾfɑː
एकत्र	eːkət̪ɾ
एकरूपता	eːkɾuːpt̪ɑː
एकवचन	eːkʋət͡ʃən
एकवर्णीय	eːkʋəɾniːj
एकांत	eːkɑːnt̪
एकाएक	eːkɑːeːk
एकाध	eːkɑːd̪ʱ
एकाधिकार	eːkɑːd̪ʱɪkɑːɾ
एजेंट	eːd͡ʒeːnʈ
एजेंसी	eːd͡ʒeːnsiː
एटीएम	eːʈiːeːm
एड़ी	eːɽiː
एडिलेड	eːɖɪleːɖ
एतबार	eːt̪bɑːɾ
एतराज़	eːt̪ɾɑːz
एमएलए	eːm‿eːl‿eː
एलची	eːlt͡ʃiː
एलान	eːlɑːn
एल्युमिनियम	eːljʊmɪniːjəm
एवज़	eːʋəz
एशिया	eːʃiːjɑː
एस्टोनिया	eːsʈoːniːjɑː
एहतजाज	eːʱt̪əd͡ʒɑːd͡ʒ
एहसान	eːʱsɑːn
एहसानमंद	eːʱsɑːnmənd̪
ऐ	ɛː
ऐच्छिक	ɛːt͡ʃt͡ʃʰɪk
ऐतराज़	ɛːt̪ɾɑːz
ऐनक	ɛːnək
ऐनिमे	ɛːnɪmeː
ऐयाशी	ɛːjɑːʃiː
ऐयाशी	əjjɑːʃiː
ऐश	ɛːʃ
ऐश्वर्य	ɛːʃʋəɾj
ऐसा	ɛːsɑː
ऐसी	ɛːsiː
ऐसे	ɛːseː
ऑकलैंड	ɔːklɛːnɖ
ऑक्सफ़ोर्ड	ɔːksfoːɾɖ
ऑस्ट्रिया	ɔːsʈɾiːjɑː
ऑस्ट्रेलिया	ɔːsʈɾeːliːjɑː
ओ	oː
ओए	oːeː
ओक	oːk
ओकाई	okaːiː
ओखली	oːkʰliː
ओगाज़्म	oɡaːzm
ओछा	oːt͡ʃʰɑː
ओझा	oːd͡ʒʱɑː
ओटावा	oːʈɑːʋɑː
ओडिशा	oːɖɪʃɑː
ओढ़ना	oːɽʱnɑː
ओणम	oːnəm
ओर	oːɾ
ओलंदेज़	oːlənd̪eːz
ओलंपिक	oːləmpɪk
ओला	oːlɑː
ओलिंपियाड	oːlɪmpiːjɑːɖ
ओशिआनिया	oːʃiːjɑːniːjɑː
ओष्ठ्य	oːʃʈʰjə
ओसाका	oːsɑːkɑː
ओहायो	oːɦɑːjoː
औ	ɔː
औ	aʊ
औ	əʊ
औक़ात	ɔːkɑːt̪
औक़ात	ɔːqɑːt̪
औज़ार	ɔːzɑːɾ
औद्योगिक	ɔːd̪joːɡɪk
औद्योगीकरण	ɔːd̪joːɡiːkəɾən
औपचारिक	ɔːpt͡ʃɑːɾɪk
औरत	ɔːɾət̪
औलाद	ɔːlɑːd̪
औषध	ɔːʃəd̪ʱ
औषधि	ɔːʃd̪ʱiː
औषधीय	ɔːʃd̪ʱiːj
औसतन	ɔːst̪ən
क	kə
कंकड़	kəŋkəɽ
कंकड़ीला	kəŋkɽiːlɑː
कंकाल	kəŋkɑːl
कंगन	kəŋɡən
कंगारू	kəŋɡɑːɾuː
कंठ	kənʈʰ
कंठमाला	kənʈʰmɑːlɑː
कंठ्य	kənʈʰjə
कंडकटर	kənɖəkʈəɾ
कंडीशनर	kənɖiːʃnəɾ
कंधा	kənd̪ʱɑː
कंपन	kəmpən
कंप्यूटर	kəmpjuːʈəɾ
कंप्यूटरीकरण	kəmpjuːʈɾiːkəɾən
कंबल	kəmbəl
कई	kəiː
ककड़ी	kəkɽiː
कक्ष	kəkʃ
कक्षा	kəkʃɑː
कगार	kəɡɑːɾ
कचनार	kət͡ʃnɑːɾ
कचरा	kət͡ʃɾɑː
कचहरी	kət͡ʃɛːʱɾiː
कच्चा	kət͡ʃt͡ʃɑː
कच्छ	kət͡ʃt͡ʃʰ
कछारी	kət͡ʃʰɑːɾiː
कजरारा	kəd͡ʒɾɑːɾɑː
कज़ाख़स्तान	kəzɑːkʰəst̪ɑːn
कज़ाख़स्तान	kəzɑːxəst̪ɑːn
कटना	kəʈnɑː
कटहल	kəʈʰəl
कटाई	kəʈɑːiː
कटार	kəʈɑːɾ
कटोरा	kəʈoːɾɑː
कटौती	kəʈɔːt̪iː
कठघरा	kəʈʰɡʱəɾɑː
कठमुल्ला	kəʈʰmʊllɑː
कठिन	kəʈʰɪn
कठुआ	kəʈʰʊɑː
कडपा	kəɖpɑː
कड़वा	kəɽʋɑː
कड़वापन	kəɽʋɑːpən
कड़वाहट	kəɽʋɑːɦəʈ
कड़ा	kəɽɑː
कढ़ाई	kəɽʱɑːiː
कढ़ी	kəɽʱiː
कतराना	kət̪ɾɑːnɑː
कथन	kət̪ʰən
कथा	kət̪ʰɑː
कथित	kət̪ʰɪt̪
कथ्य	kət̪ʰj
कदन	kəd̪ən
कदाचित्	kəd̪ɑːt͡ʃɪt̪
कदापि	kəd̪ɑːpiː
कदू	kəd̪uː
कद्दू	kəd̪d̪uː
कनटोप	kənʈoːp
कनपटी	kənpəʈiː
कनपेड़	kənpeːɽ
कनाडा	kənɑːɖɑː
कनिष्ठ	kənɪʃʈʰ
कनिष्ठा	kənɪʃʈʰɑː
कनीज़	kəniːz
कन्नड़	kənnəɽ
कन्नड़	kənnəɽə
कन्नौज	kənnɔːd͡ʒ
कन्हैया	kənɦəiːjɑː
कपड़ा	kəpɽɑː
कपास	kəpɑːs
कपिलवस्तु	kəpɪlʋəst̪uː
