अ	ə
निंदा	nɪn.d̪ɑː
निःशुल्क	nɪʰ.ʃʊlk
निक़ाब	nɪ.kɑːb
निक़ाब	nɪ.qɑːb
निकास	nɪ.kɑːs
निकाह	nɪ.kɑːʱ
निगलना	nɪ.ɡəl.nɑː
निगाह	nɪ.ɡɑːʱ
निचला	nɪt͡ʃ.lɑː
निचोड़	nɪ.t͡ʃoːɽ
निज	nɪd͡ʒ
निज़ामाबाद	nɪ.zɑː.mɑː.bɑːd̪
निजात	nɪ.d͡ʒɑːt̪
निजी	nɪ.d͡ʒiː
नित्य	nɪt̪j
निदेशक	nɪ.d̪eː.ʃək
निन्यानवे	nɪn.jɑːn.ʋeː
निपुण	nɪ.pʊn
निभाना	nɪ.bʱɑː.nɑː
निमंत्रण	nɪ.mənt̪.ɾən
निम्नलिखित	nɪm.nə.lɪ.kʰɪt̪
नियत	niː.jət̪
नियुक्त	niː.jʊkt̪
नियुक्ति	niː.jʊk.t̪iː
निरंकुशवाद	nɪ.ɾəŋ.kʊʃ.ʋɑːd̪
निरभिमान	nɪ.ɾə.bʱɪ.mɑːn
निरावेशित	nɪ.ɾɑː.ʋeː.ʃɪt̪
निराश	nɪ.ɾɑːʃ
निराशा	nɪ.ɾɑː.ʃɑː
निराहार	nɪ.ɾɑː.ɦɑːɾ
निरीक्षण	nɪ.ɾiːk.ʃən
निरोग	nɪ.ɾoːɡ
निर्जन	nɪɾ.d͡ʒən
निर्दिष्ट	nɪɾ.d̪ɪʃʈ
निर्देशन	nɪɾ.d̪eː.ʃən
निर्देशांक	nɪɾ.d̪eː.ʃɑːŋk
निर्धन	nɪɾ.d̪ʱən
निर्धनता	nɪɾ.d̪ʱən.t̪ɑː
निर्बल	nɪɾ.bəl
निर्माता	nɪɾ.mɑː.t̪ɑː
निर्मित	nɪɾ.mɪt̪
निर्वाचन	nɪɾ.ʋɑː.t͡ʃən
निलंबित	nɪ.ləm.bɪt̪
निवास	nɪ.ʋɑːs
निवृत्त	nɪʋ.ɾɪt̪t̪
निश्चय	nɪʃ.t͡ʃəj
निषेधात्मक	nɪ.ʃeː.d̪ʱɑːt̪.mək
निष्क्रियता	nɪʃk.ɾiː.jə.t̪ɑː
निष्ठा	nɪʃ.ʈʰɑː
निष्ठुर	nɪʃ.ʈʰʊɾ
निष्फल	nɪʃ.pʰəl
निसार	nɪ.sɑːɾ
निस्संदेह	nɪs.sən.d̪eːʱ
निस्सार	nɪs.sɑːɾ
निहारना	nɪ.ɦɑːɾ.nɑː
नी	niː
नींव	nĩːʋ
नीति	niː.t̪iː
नीतिगत	niː.t̪ɪ.ɡət̪
नीयत	niː.jət̪
नीर	niːɾ
नीलम	niː.ləm
नीलाम	niː.lɑːm
नीहारिका	niː.ɦɑː.ɾɪ.kɑː
नुक़्ता	nʊkˈt̪ɑ
नुक़्ता	nʊqˈt̪ɑ
नुमाइंदा	nʊ.mɑːɪn.d̪ɑː
नुसख़ा	nʊs.kʰɑː
नुसख़ा	nʊs.xɑː
नुस्ख़ा	nʊs.kʰɑː
नुस्ख़ा	nʊs.xɑː
नूर	nuːɾ
नेक	neːk
नेकदिल	neːk.d̪ɪl
नेटवर्क	neːʈ.ʋəɾk
नेतन्याहू	neː.t̪ən.jɑː.ɦuː
नेत्रिका	neːt̪.ɾɪ.kɑː
नेम	neːm
नोएडा	noːeː.ɖɑː
नोचना	noːt͡ʃ.nɑː
नोट	noːʈ
नोटबंदी	noːʈ.bən.d̪iː
नौ	nɔː
नौकर	nɔː.kəɾ
नौका	nɔː.kɑː
नौजवान	nɔː.d͡ʒə.ʋɑːn
नौबत	nɔː.bət̪
न्यायशास्त्र	njɑːj.ʃɑːst̪ɾ
न्यूज़	njuːz
न्योता	njoː.t̪ɑː
प	pə
पंखावाला	pəŋ.kʰɑː.ʋɑː.lɑː
पंगु	pəŋ.ɡuː
पंछी	pəɲ.t͡ʃʰiː
पंजाब	pəɲ.d͡ʒɑːb
पंडित	pən.ɖɪt̪
पकोड़ा	pə.koː.ɽɑː
पखवाड़ा	pəkʰ.ʋɑː.ɽɑː
पगडंडी	pəɡ.ɖən.ɖiː
पगला	pəɡ.lɑː
पगोडा	pəɡoɖaː
पछाँई	pə.t͡ʃʰɑ̃ːiː
पछाड़ना	pə.t͡ʃʰɑːɽ.nɑː
पटकना	pə.ʈək.nɑː
पटका	pəʈ.kɑː
पटना	pəʈ.nɑː
पटरी	pəʈ.ɾiː
पटवारी	pəʈ.ʋɑː.ɾiː
पटाका	pə.ʈɑː.kɑː
पटाखा	pə.ʈɑː.kʰɑː
पटेल	pə.ʈeːl
पठान	pə.ʈʰɑːn
पठानकोट	pə.ʈʰɑːn.koːʈ
पड़ना	pəɽ.nɑː
पड़ोस	pə.ɽoːs
पढ़ना	pəɽʱ.nɑː
पढ़ाई	pə.ɽʱɑːiː
पणजी	pən.d͡ʒiː
पतंगबाज़	pə.t̪əŋɡ.bɑːz
पतलू	pət̪.luː
पताका	pə.t̪ɑː.kɑː
पतीला	pə.t̪iː.lɑː
पत्तीदार	pət̪.t̪iː.d̪ɑːɾ
पत्थर	pət̪.t̪ʰəɾ
पत्थरबाज़	pət̪.t̪ʰəɾ.bɑːz
पत्थरबाज़ी	pət̪.t̪ʰəɾ.bɑː.ziː
पत्र	pət̪ɾ
पथरीला	pət̪ʰ.ɾiː.lɑː
पदक	pə.d̪ək
पदाधिकारी	pə.d̪ɑː.d̪ʱɪ.kɑː.ɾiː
पधारना	pə.d̪ʱɑːɾ.nɑː
पनडुब्बी	pən.ɖʊb.biː
पनाहगाह	pə.nɑːʱ.ɡɑːʱ
पनीर	pə.niːɾ
पन्ना	pən.nɑː
पपीता	pə.piː.t̪ɑː
पपीहा	pə.piː.ɦɑː
पब	pəb
परंतु	pə.ɾən.t̪uː
परंपरागत	pə.ɾəm.pə.ɾɑː.ɡət̪
परख	pə.ɾəkʰ
परछाईं	pəɾ.t͡ʃʰɑː.ĩː
परजन	pəɾ.d͡ʒən
परदेश	pəɾ.d̪eːʃ
परनिंदा	pəɾ.nɪn.d̪ɑː
परमाणविक	pəɾ.mɑːn.ʋɪk
परमाणु	pəɾ.mɑː.nuː
परवरिश	pəɾ.ʋə.ɾɪʃ
परवाज़	pəɾ.ʋɑːz
परवानगी	pəɾ.ʋɑːn.ɡiː
परवाना	pəɾ.ʋɑː.nɑː
परवाह	pəɾ.ʋɑːʱ
परसर्ग	pəɾ.səɾɡ
परस्पर	pə.ɾəs.pəɾ
परामर्श	pə.ɾɑː.məɾʃ
पराया	pə.ɾɑː.jɑː
परावर्तन	pə.ɾɑː.ʋəɾ.t̪ən
परास्त	pə.ɾɑːst̪
परिंदा	pə.ɾɪn.d̪ɑː
परिकलित्र	pə.ɾɪ.kə.lɪt̪ɾ
परिक्रमा	pə.ɾɪk.ɾə.mɑː
परिचय	pə.ɾɪ.t͡ʃəj
परिचित	pə.ɾɪ.t͡ʃɪt̪
परिणाम	pə.ɾɪ.nɑːm
परिणामस्वरूप	pə.ɾɪ.nɑːm.sʋə.ɾuːp
परित्यक्त	pə.ɾɪˈt̪jəkt̪
परिदृश्य	pə.ɾɪd̪.ɾɪʃj
परिधि	pə.ɾɪ.d̪ʱiː
परिपाटी	pə.ɾɪ.pɑː.ʈiː
परिपूर्ण	pə.ɾɪ.puːɾn
परिभाषा	pərɪbʱaːʃaː
परिभाषित	pə.ɾɪ.bʱɑː.ʃɪt̪
परिरुद्ध	pə.ɾɪ.ɾʊd̪d̪ʱ
परी	pə.ɾiː
परीक्षण	pə.ɾiːk.ʃən
परीक्षा	pə.ɾiːk.ʃɑː
परोसा	pə.ɾoː.sɑː
पर्याय	pəɾ.jɑːj
पर्यावरण	pəɾ.jɑː.ʋə.ɾən
पर्युषण	pəɾ.jʊ.ʃən
पर्व	pəɾʋ
पर्वत	pəɾ.ʋət̪
पल	pəl
पलक	pə.lək
पलस्तर	pə.ləs.t̪əɾ
पलायन	pə.lɑː.jən
पलीता	pə.liː.t̪ɑː
पशु	pə.ʃuː
पशुपालक	pə.ʃʊ.pɑː.lək
पश्चात्	pəʃ.t͡ʃɑːt̪
पश्मीना	pəʃ.miː.nɑː
पसंदगी	pə.sənd̪.ɡiː
पसरना	pə.səɾ.nɑː
पसीजना	pə.siːd͡ʒ.nɑː
पसीना	pə.siː.nɑː
पहनना	pɛːʱn.nɑː
पहनावा	pɛːʱ.nɑː.ʋɑː
पहरा	pɛːʱ.ɾɑː
पहरेदार	pɛːʱ.ɾeː.d̪ɑːɾ
पहल	pɛːʱl
पहला	pɛːʱ.lɑː
पहलू	pɛːʱ.luː
पहले	pɛːʱ.leː
पहाड़	pə.ɦɑːɽ
पहुँचना	pə.ɦʊ̃t͡ʃ.nɑː
पहुँचाना	pə.ɦʊ̃.t͡ʃɑː.nɑː
पहेली	pə.ɦeː.liː
पाँच	pɑ̃ːt͡ʃ
पाँव	pɑ̃ːʋ
पाई	pɑːiː
पाउंड	pɑːʊnɖ
पाक	pɑːk
पाचन	pɑː.t͡ʃən
पाजामा	paˈd͡ʒam.a
पाटन	pɑː.ʈən
पाठक	pɑː.ʈʰək
पाठ्यक्रम	pɑːʈʰ.jək.ɾəm
पाठ्यपुस्तक	pɑːʈʰ.jə.pʊs.t̪ək
पात्र	pɑːt̪ɾ
पाथना	pɑːt̪ʰ.nɑː
पादप	pɑː.d̪əp
पादरी	pɑːd̪.ɾiː
पान	pɑːn
पाना	pɑː.nɑː
पानी	pɑː.niː
पाबंद	pɑː.bənd̪
पायदान	pɑːj.d̪ɑːn
पायल	pɑː.jəl
पायस	pɑː.jəs
पारगम्यता	pɑːɾ.ɡəm.jə.t̪ɑː
पारसी	pɑːɾ.siː
पारसेक	pɑːɾ.seːk
पारित	pɑː.ɾɪt̪
पारिवारिक	pɑː.ɾɪ.ʋɑː.ɾɪk
पारिश्रमिक	pɑː.ɾɪʃ.ɾə.mɪk
पारी	pɑː.ɾiː
पार्क	pɑːɾk
पार्श्वसरट	pɑːɾʃʋ.sə.ɾəʈ
पालकी	pɑːl.kiː
पालथी	pɑːl.t̪ʰiː
पाशुपत	pɑː.ʃʊ.pət̪
पाषाण	pɑː.ʃɑːn
पास	pɑːs
पाहन	pɑː.ɦən
पिंजरा	pɪɲd͡ʒ.ɾɑː
पिंपरी-चिंचवड	pɪmp.ɾiː.t͡ʃɪɲt͡ʃ.ʋəɖ
पिघलाना	pɪɡʱ.lɑː.nɑː
पिचकना	pɪ.t͡ʃək.nɑː
पिछड़ा	pɪt͡ʃʰ.ɽɑː
पिता	pɪ.t̪ɑː
पितृ	pɪt̪ɾ
पिदर	pɪ.d̪əɾ
पिया	piː.jɑː
पिलाना	pɪ.lɑː.nɑː
पिशाच	pɪ.ʃɑːt͡ʃ
पीएम	piːeːm
पीतल	piː.t̪əl
पीलापन	piː.lɑː.pən
पीसना	piːs.nɑː
पुकारना	pʊ.kɑːɾ.nɑː
पुट	pʊʈ
पुड़िया	pʊ.ɽiː.jɑː
पुणे	puː.neː
पुण्य	pʊnj
पुण्यतिथि	pʊn.jə.t̪ɪ.t̪ʰiː
पुतना	pʊt̪.nɑː
पुतला	pʊt̪.lɑː
पुदीना	pʊ.d̪iː.nɑː
पुनः	pʊ.nəʰ
पुनःप्रवेश	pʊ.nəʰp.ɾə.ʋeːʃ
पुनर्जन्म	pʊ.nəɾ.d͡ʒə.nəm
पुनर्जन्म	pʊ.nəɾ.d͡ʒənm
पुनर्जीवित	pʊ.nəɾ.d͡ʒiː.ʋɪt̪
पुनर्निर्माण	pʊ.nəɾ.nɪɾ.mɑːn
पुर	pʊɾ
पुरज़ा	pʊɾ.zɑː
पुरस्कार	pʊ.ɾəs.kɑːɾ
पुरातत्व	pʊ.ɾɑː.t̪ət̪ʋ
पुरातत्वज्ञ	pʊ.ɾɑː.t̪ət̪.ʋəɡj
पुराना	pʊ.ɾɑː.nɑː
पुरुष	pʊ.ɾʊʃ
पुरुषोचित	pʊ.ɾʊ.ʃoː.t͡ʃɪt̪
पुरोहित	pʊ.ɾoː.ɦɪt̪
पुर्तगाल	pʊɾ.t̪ə.ɡɑːl
पुर्त॰	pʊɾ.t̪ə
पुल	pʊl
पुलिंदा	pʊ.lɪn.d̪ɑː
पुलिसकर्मी	pʊ.lɪs.kəɾ.miː
पुल्लिंग	pʊl.lɪŋɡ
पुश्तैनी	pʊʃ.t̪ɛː.niː
पुष्टीकरण	pʊʃ.ʈiː.kə.ɾən
पुष्प	pʊʃp
पुस्तक	pʊst̪ək
पुस्तिका	pʊs.t̪ɪ.kɑː
पूंजी	puːɲ.d͡ʒiː
पूछ	puːt͡ʃʰ
पूछना	puːt͡ʃʰ.nɑː
पूरब	puː.ɾəb
पूरबी	puːɾ.biː
पूरी	puː.ɾiː
पूर्ण	puːɾn
पूर्णकालिक	puːɾ.nə.kɑː.lɪk
पूर्णतः	puːɾ.nə.t̪əʰ
पूर्णांक	puːɾ.nɑːŋk
पूर्णिमा	puːɾ.nɪ.mɑː
पूर्व-निश्चित	puːɾʋ.nɪʃ.t͡ʃɪt̪
पूर्ववर्ती	puːɾʋ.ʋəɾ.t̪iː
पूर्वाग्रह	puːɾ.ʋɑːɡ.ɾəʱ
पूर्वी	puːɾ.ʋiː
पृथक्करण	pɾɪ.t̪ʰək.kə.ɾən
पृष्ठभूमि	pɾɪʃʈʰ.bʱuː.miː
पेचीदा	peː.t͡ʃiː.d̪ɑː
पेज	peːd͡ʒ
पेट्रोल	peːʈ.ɾoːl
पेठा	peː.ʈʰɑː
पेड़-पौधे	peːɽ.pɔː.d̪ʱeː
पेड़ा	peː.ɽɑː
पेशावर	peː.ʃɑː.ʋəɾ
पैंट	pɛːnʈ
पैंसठ	pɛːn.səʈʰ
पैकेट	pɛː.keːʈ
पैठ	pɛːʈʰ
पैदाइशी	pɛː.d̪ɑːɪ.ʃiː
पैना	pɛː.nɑː
पैर	pɛːɾ
पैसा	pɛː.sɑː
पोखरा	poːkʰ.ɾɑː
पोशाक	poː.ʃɑːk
पौधा	pɔː.d̪ʱɑː
पौन	pɔːn
पौने	pɔː.neː
पौर	pɔːɾ
पौराणिक	pɔː.ɾɑː.nɪk
पौरुष	pɔː.ɾʊʃ
पौरोहित्य	pɔː.ɾoː.ɦɪt̪j
प्याऊ	pjɑːuː
प्याज	pjɑːd͡ʒ
प्याज़	pjɑːz
प्यादा	pjɑː.d̪ɑː
प्यार	pjɑːɾ
प्यास	pjɑːs
प्योंगचांग	pjoːŋɡ.t͡ʃɑːŋɡ
प्योंगयांग	pjoːŋɡ.jɑːŋɡ
प्रकांड	pɾə.kɑːnɖ
प्रकार्यात्मक	pɾə.kɑːɾ.jɑːt̪.mək
प्रकीर्णन	pɾə.kiːɾ.nən
प्रक्रम	pɾək.ɾəm
प्रक्रिया	pɾək.ɾiː.jɑː
प्रगति	pɾə.ɡə.t̪iː
प्रगतिवादी	pɾə.ɡə.t̪ɪ.ʋɑː.d̪iː
प्रगतिशील	pɾə.ɡə.t̪ɪ.ʃiːl
प्रचंड	pɾə.t͡ʃənɖ
प्रचलित	pɾə.t͡ʃə.lɪt̪
प्रचार	pɾə.t͡ʃɑːɾ
प्रजा	pɾə.d͡ʒɑː
प्रण	pɾən
प्रणाम	pɾə.nɑːm
प्रणाली	pɾə.nɑː.liː
प्रतापी	pɾə.t̪ɑː.piː
प्रतिक्रिया	pɾə.t̪ɪk.ɾiː.jɑː
प्रतिक्रियावादी	pɾə.t̪ɪk.ɾiː.jɑː.ʋɑː.d̪iː
प्रतिज्ञापन	pɾə.t̪ɪ.ɡjɑː.pən
प्रतिनिधि	pɾə.t̪ɪ.nɪ.d̪ʱiː
प्रतिनिधित्व	pɾə.t̪ɪ.nɪ.d̪ʱɪt̪ʋ
प्रतिफल	pɾə.t̪ɪ.pʰəl
प्रतिबंध	pɾə.t̪ɪ.bənd̪ʱ
प्रतिभा	pɾə.t̪ɪ.bʱɑː
प्रतिभूति	pɾə.t̪ɪ.bʱuː.t̪iː
प्रतिमाह	pɾə.t̪ɪ.mɑːʱ
प्रतिरूप	pɾə.t̪ɪ.ɾuːp
प्रतिरोध	pɾə.t̪ɪ.ɾoːd̪ʱ
प्रतिरोधक	pɾə.t̪ɪ.ɾoː.d̪ʱək
प्रतिरोधकता	pɾə.t̪ɪ.ɾoː.d̪ʱək.t̪ɑː
प्रतिलोम	pɾə.t̪ɪ.loːm
प्रतिशत	pɾə.t̪ɪ.ʃət̪
प्रतिस्पर्धा	pɾə.t̪ɪs.pəɾ.d̪ʱɑː
प्रतीक	pɾə.t̪iːk
प्रतीकात्मक	pɾə.t̪iː.kɑːt̪.mək
प्रतीति	pɾə.t̪iː.t̪iː
प्रत्यक्षीकरण	pɾət̪.jək.ʃiːk.ɾən
प्रत्यय	pɾət̪.jəj
प्रत्यर्पण	pɾət̪.jəɾ.pən
प्रत्यर्पित	pɾət̪.jəɾ.pɪt̪
प्रत्याशा	pɾət̪.jɑː.ʃɑː
प्रत्याशी	pɾət̪.jɑː.ʃiː
प्रत्येक	pɾət̪.jeːk
प्रथमतः	pɾə.t̪ʰəm.t̪əʰ
प्रदर्शित	pɾə.d̪əɾ.ʃɪt̪
प्रदाता	pɾə.d̪ɑː.t̪ɑː
प्रदूषण	pɾə.d̪uː.ʃən
प्रधानाचार्य	pɾə.d̪ʱɑː.nɑː.t͡ʃɑːɾj
प्रधानाध्यापक	pɾə.d̪ʱɑː.nɑːd̪ʱ.jɑː.pək
प्रबंध	pɾə.bənd̪ʱ
प्रबंधक	pɾə.bən.d̪ʱək
प्रबन्ध	pɾə.bənd̪ʱ
प्रबल	pɾə.bəl
प्रभात	pɾə.bʱɑːt̪
प्रभारी	pɾə.bʱɑː.ɾiː
प्रभाव	pɾə.bʱɑːʋ
प्रभावकारी	pɾə.bʱɑːʋ.kɑː.ɾiː
प्रभावी	pɾə.bʱɑː.ʋiː
प्रभुत्व	pɾə.bʱʊt̪ʋ
प्रमाण	pɾə.mɑːn
प्रमाणभूत	pɾə.mɑːn.bʱuːt̪
प्रयत्न	pɾə.jət̪n
प्रयास	pɾə.jɑːs
प्रयोग	pɾə.joːɡ
प्रयोगकर्ता	pɾə.joːɡ.kəɾ.t̪ɑː
प्रयोगशाला	pɾə.joːɡ.ʃɑː.lɑː
प्रलय	pɾə.ləj
प्रवक्ता	pɾə.ʋək.t̪ɑː
प्रवर्तक	pɾə.ʋəɾ.t̪ək
प्रवाह	pɾə.ʋɑːʱ
प्रविष्टि	pɾə.ʋɪʃ.ʈiː
प्रवेश	pɾə.ʋeːʃ
प्रशंसक	pɾə.ʃən.sək
प्रशासक	pɾə.ʃɑː.sək
प्रशासकीय	pɾə.ʃɑː.sə.kiːj
प्रशासन	pɾə.ʃɑː.sən
प्रशासिक	pɾə.ʃɑː.sɪk
प्रशिक्षण	pɾə.ʃɪk.ʃən
प्रश्न	pɾəʃn
प्रश्न	pɾəʃ.nə
प्रश्न	pɾə.ʃən
प्रश्नोत्तर	pɾəʃ.noːt̪.t̪əɾ
प्रसंग	pɾə.səŋɡ
प्रसन्नता	pɾə.sənn.t̪ɑː
प्रसाधन	pɾə.sɑː.d̪ʱən
प्रसारित	pɾə.sɑː.ɾɪt̪
प्रस्ताव	pɾəs.t̪ɑːʋ
प्रस्तावक	pɾəs.t̪ɑː.ʋək
प्रस्तुति	pɾəs.t̪ʊ.t̪iː
प्रहार	pɾə.ɦɑːɾ
प्राकृतिक	pɾɑːk.ɾɪ.t̪ɪk
प्राक्कथन	pɾɑːk.kə.t̪ʰən
प्राचल	pɾɑː.t͡ʃəl
प्राच्यलवक	pɾɑːt͡ʃ.jəl.ʋək
प्राण	pɾɑːn
प्राणी	pɾɑː.niː
प्रातः	pɾɑː.t̪əʰ
प्राथमिक	praːt̪ʰmɪk
प्रादेशिक	pɾɑː.d̪eː.ʃɪk
प्राधिकार	pɾɑː.d̪ʱɪ.kɑːɾ
प्राधिकारी	pɾɑː.d̪ʱɪ.kɑː.ɾiː
प्राध्यापक	pɾɑːd̪ʱ.jɑː.pək
प्राप्त	pɾɑːpt̪
प्राप्ति	pɾɑːp.t̪iː
प्रायद्वीप	pɾɑːj.d̪ʋiːp
प्रारंभ	pɾɑː.ɾəmbʱ
प्रिटोरिया	pɾɪ.ʈoː.ɾiː.jɑː
प्रिय	pɾɪj
प्रियवर	pɾiː.jə.ʋəɾ
प्रेम	pɾeːm
प्रेयसी	pɾeː.jə.siː
प्रेरणा	pɾeːɾ.nɑː
प्रेरित	pɾeː.ɾɪt̪
प्रेस	pɾeːs
प्रोग्राम	pɾoːɡ.ɾɑːm
प्रोटीन	pɾoː.ʈiːn
प्रोत्साहन	pɾoːt̪.sɑː.ɦən
प्रोत्साहित	pɾoːt̪.sɑː.ɦɪt̪
प्रौढ़	pɾɔːɽʱ
प्लाविका	plɑː.ʋɪ.kɑː
फ	pʰə
फंदा	pʰən.d̪ɑː
फट	pʰəʈ
फट्टू	pʰəʈ.ʈuː
फड़फड़ाना	pʰəɽ.pʰə.ɽɑː.nɑː
फफोला	pʰə.pʰoː.lɑː
फर्न	pʰəɾn
फल	pʰəl
फलन	pʰə.lən
फलस्वरूप	pʰə.ləs.ʋə.ɾuːp
फ़ंतासी	fən.t̪ɑː.siː
फ़क़ीर	fə.kiːɾ
फ़क़ीर	fə.qiːɾ
फ़ख़्र	fəkʰɾ
फ़ख़्र	fəxɾ
फ़तह	fə.t̪əʱ
फ़ना	fə.nɑː
फ़रमाना	fəɾ.mɑː.nɑː
फ़रवरी	fəɾ.ʋə.ɾiː
फ़रार	fə.ɾɑːɾ
फ़रीदाबाद	fə.ɾiː.d̪ɑː.bɑːd̪
फ़रोश	fə.ɾoːʃ
फ़र्रुख़ाबाद	fəɾ.ɾʊ.kʰɑː.bɑːd̪
फ़र्रुख़ाबाद	fəɾ.ɾʊ.xɑː.bɑːd̪
फ़र्श	fəɾʃ
फ़लसफ़ा	fəl.sə.fɑː
फ़लस्तीनी	fə.ləs.t̪iː.niː
फ़सल	fə.səl
फ़साना	fə.sɑː.nɑː
फ़ाख़्ता	fɑːkʰ.t̪ɑː
फ़ाख़्ता	fɑːx.t̪ɑː
फ़ानी	faːn̪iː
फ़ारसी	fɑːɾ.siː
फ़ालतू	fɑːl.t̪uː
फ़ाश	fɑːʃ
फ़ासिला	fɑː.sɪ.lɑː
फ़िकर	fɪ.kəɾ
फ़ितरत	fɪt̪.ɾət̪
फ़ितूर	fɪ.t̪uːɾ
फ़िदा	fɪ.d̪ɑː
फ़िदायीन	fɪ.d̪ɑː.jiːn
फ़िरंगी	fɪ.ɾəŋ.ɡiː
फ़िराक़	fɪ.ɾɑːk
फ़िराक़	fɪ.ɾɑːq
फ़िरौन	fɪ.ɾɔːn
फ़िलहाल	fɪl.ɦɑːl
फ़िलिस्तीनी	fɪ.lɪs.t̪iː.niː
फ़िल्म	fɪlm
फ़िल्म	fɪ.ləm
फ़ीता	fiː.t̪ɑː
फ़ीलपाँव	fiːl.pɑ̃ːʋ
फ़ील्मी	fiːl.miː
फ़ीस	fiːs
फ़ीसद	fiː.səd̪
फ़ुटबॉल	fʊʈ.bɔːl
फ़ुर्सत	fʊɾ.sət̪
फ़ेसबुक	feːs.bʊk
फ़ेहरिस्त	feːʱ.ɾɪst̪
फ़ैक्टरी	fɛːk.ʈə.ɾiː
फ़ैक्टरी	fɛːkʈ.ɾiː
फ़ैज़	fɛːz
फ़ैज़ाबाद	fɛː.zɑː.bɑːd̪
फ़ैसलाबाद	fɛːs.lɑː.bɑːd̪
फ़ॉर्मूला	fɔːɾ.muː.lɑː
फ़ॉलोअर	fɔː.loːəɾ
फ़ोटो	foː.ʈoː
फ़ौज	fɔːd͡ʒ
फ़ौजी	fɔː.d͡ʒiː
फ़ौरन	fɔː.ɾən
फ़्लैट	flɛːʈ
फाफड़ा	pʰɑːpʰ.ɽɑː
फालतू	pʰɑːl.t̪uː
फिर	pʰɪɾ
फिरना	pʰɪɾ.nɑː
फिसलन	pʰɪs.lən
फीणी	pʰiː.niː
फुदकना	pʰʊ.d̪ək.nɑː
फुनगी	pʰʊn.ɡiː
फुलका	pʰʊl.kɑː
फूंक	pʰuːŋk
फूफा	pʰuː.pʰɑː
ब	bə
बंटना	bənʈ.nɑː
बंटाना	bən.ʈɑː.nɑː
बंद	bənd̪
बंदरगाह	bən.d̪əɾ.ɡɑːʱ
बंदा	bən.d̪ɑː
बंदी	bən.d̪iː
बंदूक़	bən.d̪uːk
बंदूक़	bən.d̪uːq
बंध	bənd̪ʱ
बंधु	bən.d̪ʱuː
बंधुत्व	bən.d̪ʱʊt̪ʋ
बंबई	bəm.bəiː
बंबा	bəm.bɑː
बकचोदी	bək.t͡ʃoː.d̪iː
बकरा	bək.ɾɑː
बकरी	bək.ɾiː
बकवास	bəkˈʋɑːs
बक़रीद	bək.ɾiːd̪
बक़रीद	bəq.ɾiːd̪
बकुची	bə.kʊ.t͡ʃiː
बख़ील	bə.kʰiːl
बख़ील	bə.xiːl
बख़्शना	bəkʰʃ.nɑː
बख़्शना	bəxʃ.nɑː
बखान	bə.kʰɑːn
बगला	bəɡ.lɑː
बग़दाद	bəɡ.d̪ɑːd̪
बग़दाद	bəɣ.d̪ɑːd̪
बघारना	bə.ɡʱɑːɾ.nɑː
बचत	bə.t͡ʃət̪
बचना	bət͡ʃ.nɑː
बचपन	bət͡ʃ.pən
बचपना	bət͡ʃ.pən.ɑː
बचाना	bə.t͡ʃɑː.nɑː
बचाव	bə.t͡ʃɑːʋ
बच्चन	bət͡ʃ.t͡ʃən
बच्चा	bət͡ʃ.t͡ʃɑː
बजना	bəd͡ʒ.nɑː
बजाय	bə.d͡ʒɑːj
बटाना	bə.ʈɑː.nɑː
बटालियन	bə.ʈɑː.liː.jən
बटेर	bə.ʈeːɾ
बटोरना	bə.ʈoːɾ.nɑː
बड़	bəɽ
बड़बड़ाना	bəɽ.bə.ɽɑː.nɑː
बड़े	bə.ɽeː
बढ़ना	bəɽʱ.nɑː
बढ़ावा	bə.ɽʱɑː.ʋɑː
बढ़ोतरी	bə.ɽʱoː.t̪ə.ɾiː
बत्तीस	bət̪.t̪iːs
बदतमीज़	bəd̪.t̪ə.miːz
बदतर	bəd̪.t̪əɾ
बदलाव	bəd̪.lɑːʋ
बदहज़मी	bə.d̪ʱəz.miː
बद्दुआ	bəd̪.d̪ʊɑː
बद्दू	bəd̪.d̪uː
बधिर	bə.d̪ʱɪɾ
बधिरता	bə.d̪ʱɪɾ.t̪ɑː
बन	bən
बनना	bən.nɑː
बनवाना	bən.ʋɑː.nɑː
बनाना	bə.nɑː.nɑː
बनाने	bə.nɑː.neː
बनाम	bə.nɑːm
बनावट	bə.nɑː.ʋəʈ
बनिया	bə.niː.jɑː
बन्दूक	bən.d̪uːk
बपतिस्मा	bəp.t̪ɪs.mɑː
बबर	bə.bəɾ
बब्बर	bəb.bəɾ
बम्बई	bəm.bəiː
बयान	bə.jɑːn
बयानबाज़ी	bə.jɑːn.bɑː.ziː
बयालीस	bə.jɑː.liːs
बरकत	bəɾ.kət̪
बरक़रार	bəɾ.kə.ɾɑːɾ
बरक़रार	bəɾ.qə.ɾɑːɾ
बरज़बान	bə.ɾəz.bɑːn
बरसात	bəɾ.sɑːt̪
बरामद	bə.ɾɑː.məd̪
बरामदा	bə.ɾɑːm.d̪ɑː
बरिशाल	bə.ɾɪ.ʃɑːl
बरेली	bə.ɾeː.liː
बर्ख़ास्त	bəɾ.kʰɑːst̪
बर्ख़ास्त	bəɾ.xɑːst̪
बर्तन	bəɾ.t̪ən
बर्फ़ीला	bəɾ.fiː.lɑː
बर्मिंघम	bəɾ.mɪŋ.ɡʱəm
बलग़म	bəl.ɡəm
बलग़म	bəl.ɣəm
बलपूर्वक	bəl.puːɾ.ʋək
