bbr	b ɛ b ɛ r
ḫnr	x ɛ n ɛ r
ḫnrt	x ɛ n r ɛ t
ḫnrtt	x ɛ n r ɛ t ɛ t
ḫnsw	x ɛ n s uː
ḫnsw	χ a n s
ḫnsw	χ a n s V w
ḫnsw	χ a n s ə
ḫnt	x ɛ n ɛ t
ḫntj	x ɛ n t i
ḫntj	x ɛ n ɛ t i
ḫntj	χ e n t a
ḫntj	χ e n t ə
ḫntj	χ i n t i t
ḫntj	χ i n t i ʔ
ḫntw	x ɛ n ɛ t uː
ḫntyt	x ɛ n t iː t
ḫntš	x ɛ n t ɛ ʃ
ḫnws	x ɛ n uː s
ḫnz	x ɛ n ɛ z
ḫpd	x ɛ p ɛ d
ḫpdwj	x ɛ p d uː i
ḫpj	x ɛ p i
ḫpp	x ɛ p ɛ p
ḫpr	x ɛ p ɛ r
ḫpr	χ aː p a
ḫpr	χ aː p a ɾ
ḫpr	χ aː p a ʔ
ḫpr	χ oː p ə
ḫprj	x ɛ p r i
ḫprr	x ɛ p r ɛ r
ḫprw	x ɛ p ɛ r uː
ḫprw	χ u p i ɾ w a w
ḫprw	χ u p ɾ a w
ḫprw	χ u p ɾ ə
ḫprw	χ ø p ɾ
ḫprw	χ ə p e ʔ ɾ
ḫprw	χ ə p e ʔ ɾ ə
ḫprš	x ɛ p r ɛ ʃ
ḫpš	x o p ɛ ʃ
ḫpš	x ɛ p ɛ ʃ
ḫpš	χ aː p V ʃ
ḫpš	χ aː p ə ʃ
ḫpš	χ oː p ə ʃ
ḫr	x ɛ r
ḫr	χ u ɾ
ḫr	χ u ʔ
ḫr	χ ø ʔ
ḫrj	x ɛ r i
ḫrp	x ɛ r ɛ p
ḫrp	χ aː ɾ a p
ḫrp	χ aː ɾ ə p
ḫrp	χ oː ɾ ə p
ḫrpw	x ɛ r p uː
ḫrs	x ɛ r ɛ s
ḫrt	x ɛ r ɛ t
ḫrw	x ɛ r uː
ḫrw	χ a ɾ a w
ḫrw	χ ə ɾ a w
ḫrwy	x ɛ r uː iː
ḫrwyw	x ɛ r uː iː uː
ḫryt	x ɛ r iː t
ḫsbd	x ɛ s b ɛ d
ḫsbḏ	x ɛ s b ɛ d͡ʒ
ḫsf	x ɛ s ɛ f
ḫsf	χ aː s a f
ḫsf	χ aː s ə f
ḫsf	χ oː s ə f
ḫsfj	x ɛ s f i
ḫsr	x ɛ s ɛ r
ḫt	x ɛ t
ḫt	χ e ʔ
ḫt	χ i t
ḫt	χ i ʔ
ḫtj	x ɛ t i
ḫtm	x ɛ t ɛ m
ḫtḫt	x ɛ t x ɛ t
ḫtꜣ	x ɛ t ɑ
ḫw	x uː
ḫwd	x uː d
ḫwj	x uː i
ḫww	x uː ʔ uː
ḫwzj	x uː z i
ḫwzj	χ i w z i t
ḫšꜣyꜣrwšꜣ	x ɛ ʃ ɑ iː ɑ r uː ʃ ɑ
ḫḫ	x ɛ x
ḫḫ	χ e χ
ḫḫ	χ i χ
ḫꜣ	x ɑ
ḫꜣ	χ a ʀ
ḫꜣ	χ a ʔ
ḫꜣb	x ɑ b
ḫꜣbꜣbꜣšꜣ	x ɑ b ɑ b ɑ ʃ ɑ
ḫꜣj	x ɑ i
ḫꜣjw	x ɑ i uː
ḫꜣm	x ɑ m
ḫꜣrw	x ɑ r uː
ḫꜣrw	χ u ɾ ɾ a w
ḫꜣrw	χ u ɾ ɾ ə
ḫꜣrw	χ ø ɾ ɾ
ḫꜣst	x ɑ s ɛ t
ḫꜣstjw	x ɑ s t i uː
ḫꜣt	x ɑ t
ḫꜣtb	x ɑ t ɛ b
ḫꜣwj	x ɑ uː i
ḫꜣwt	x ɑ uː t
ḫꜣy	x ɑ iː
ḫꜣyt	x ɑ iː t
ḫꜣz	x ɑ z
ḫꜣḫ	x ɑ x
ḫꜣḫꜣ	x ɑ x ɑ
ḫꜣꜥ	x ɑ ʔ ɑː
ḫꜣꜥ	χ aː ʀ a ʕ
ḫꜣꜥ	χ aː ʔ ə ʕ
ḫꜣꜥ	χ oː ʔ ə ʕ
ḫꜥj	x ɑː i
ḫꜥj	χ a ʕ j a
ḫꜥj	χ e ʕ j a
ḫꜥj	χ e ʕ j ə
ḫꜥj	χ i ʕ j i t
ḫꜥj	χ i ʕ j i ʔ
ḫꜥw	x ɑː uː
ṯb	t͡ʃ ɛ b
ṯbwt	t͡ʃ ɛ b uː t
ṯm	t͡ʃ ɛ m
ṯms	t͡ʃ ɛ m ɛ s
ṯmt	t͡ʃ ɛ m ɛ t
ṯmḥ	t͡ʃ ɛ m ɛ h
ṯmꜣ	t͡ʃ ɛ m ɑ
ṯn	t͡ʃ ɛ n
ṯnj	c aː n a j
ṯnj	t aː n a j
ṯnj	t aː n ə
ṯnj	t oː n
ṯnj	t͡ʃ ɛ n i
ṯnm	t͡ʃ ɛ n ɛ m
ṯnw	t͡ʃ ɛ n uː
ṯnwt	t͡ʃ ɛ n uː t
ṯnḥr	t͡ʃ ɛ n h ɛ r
ṯnṯꜣt	t͡ʃ ɛ n t͡ʃ ɑ t
ṯpḥt	t͡ʃ ɛ p h ɛ t
ṯrm	c aː ɾ a m
ṯrm	t͡ʃ aː ɾ a m
ṯrm	t͡ʃ aː ɾ ə m
ṯrm	t͡ʃ oː ɾ ə m
ṯrm	t͡ʃ ɛ r ɛ m
ṯrp	t͡ʃ ɛ r ɛ p
ṯrt	c aː ɾ a t
ṯrt	t aː ɾ a
ṯrt	t aː ɾ a ʔ
ṯrt	t oː ɾ ə
ṯrt	t͡ʃ ɛ r ɛ t
ṯw	t͡ʃ uː
ṯwfj	t͡ʃ a w f
ṯwfj	t͡ʃ uː f i
ṯwn	t͡ʃ uː n
ṯwpꜣjr	c uː p a ɾ
ṯwpꜣjr	t͡ʃ uː p ɑ i r
ṯwt	t͡ʃ uː t
ṯz	t͡ʃ ɛ z
ṯzj	c iː z i t
ṯzj	t͡ʃ iː s a
ṯzj	t͡ʃ iː s i ʔ
ṯzj	t͡ʃ iː s ə
ṯzj	t͡ʃ ɛ z i
ṯzm	t͡ʃ ɛ z ɛ m
ṯzt	t͡ʃ ɛ z ɛ t
ṯztj	t͡ʃ ɛ z t i
ṯš	t͡ʃ ɛ ʃ
ṯḥn	t͡ʃ ɛ h ɛ n
ṯḥnt	t͡ʃ ɛ h n ɛ t
ṯḥnw	t͡ʃ ɛ h ɛ n uː
ṯḥw	t͡ʃ ɛ h uː
ṯꜣ	t͡ʃ ɑ
ṯꜣj	c i ʀ j i t
ṯꜣj	t͡ʃ i ʀ j i ʔ
ṯꜣj	t͡ʃ iː ʔ
ṯꜣj	t͡ʃ iː ʔ ə
ṯꜣj	t͡ʃ ɑ i
ṯꜣm	t͡ʃ ɑ m
ṯꜣr	t͡ʃ ɑ r
ṯꜣtj	t͡ʃ ɑ t i
ṯꜣtt	t͡ʃ ɑ t ɛ t
ṯꜣw	c i ʀ w i t
ṯꜣw	c u ʀ w u w
ṯꜣw	t eː w
ṯꜣw	t u ʀ w u w
ṯꜣw	t uː w ə
ṯꜣw	t͡ʃ i ʀ w i ʔ
ṯꜣw	t͡ʃ iː w a
ṯꜣw	t͡ʃ iː w ə
ṯꜣw	t͡ʃ ɑ uː
ṯꜣy	t͡ʃ ɑ iː
ẖdb	ç aː tʼ a b
ẖdb	ç aː tʼ ə b
ẖdb	ç oː tʼ ə β
ẖdb	ç ɛ d ɛ b
ẖkr	ç ɛ k ɛ r
ẖkrw	ç ɛ k ɛ r uː
ẖn	ç ɛ n
ẖnj	ç ɛ n i
ẖnm	ç ɛ n ɛ m
ẖnmt	ç a n m V ʔ
ẖnmt	ç a n m a
ẖnmt	ç a n m ə
ẖnmt	ç ɛ n m ɛ t
ẖnmw	ç V n aː m V w
ẖnmw	ç ə n aː m ə
ẖnmw	ç ə n oː m
ẖnmw	ç ɛ n m uː
ẖnn	ç ɛ n ɛ n
ẖnnw	ç ɛ n ɛ n uː
ẖntj	ç ɛ n t i
ẖnw	ç aː n a w
ẖnw	ç aː n ə
ẖnw	ç oː n
ẖnw	ç ɛ n uː
ẖnyt	ç ɛ n iː t
ẖpꜣ	ç u p l V w
ẖpꜣ	ç u p l ə
ẖpꜣ	ç ø p l ə
ẖpꜣ	ç ɛ p ɑ
ẖpꜣw	ç ɛ p ɑ uː
ẖr	ç u ɾ
ẖr	ç u ʔ
ẖr	ç ø ʔ
ẖr	ç ɛ r
ẖrd	ç a ɾ a tʼ
ẖrd	ç ə ɾ a tʼ
ẖrd	ç ɛ r ɛ d
ẖrdw	ç ɛ r ɛ d uː
ẖrj	ç u ɾ i j
ẖrj	ç ə ɾ e j
ẖrj	ç ɛ r i
ẖrt	ç u ɾ i t
ẖrt	ç u ɾ i ʔ
ẖrt	ç ə ɾ e ʔ
ẖrt	ç ɛ r ɛ t
ẖrw	ç ɛ r uː
ẖrwj	ç ɛ r uː i
ẖt	ç eː j ə
ẖt	ç uː j a
ẖt	ç uː j a ʔ
ẖt	ç uː w a t
ẖt	ç ɛ t
ẖz	ç ɛ z
ẖzj	ç iː s a
ẖzj	ç iː s i ʔ
ẖzj	ç iː s ə
ẖzj	ç iː z i t
ẖzj	ç ɛ z i
ẖꜣk	ç ɑ k
ẖꜣr	ç ɑ r
ẖꜣrt	ç ɑ r ɛ t
ẖꜣt	ç ɑ t
ẖꜣyt	ç ɑ iː t
ẖꜥm	ç ɑː m
ẖꜥq	ç ɑː k
ꜣ	ɑ
ꜣb	ɑ b
ꜣbb	ɑ b ɛ b
ꜣbb	ʔ ə β a p
ꜣbd	ɑ b ɛ d
ꜣbd	ʀ a b a tʼ
ꜣbd	ʀ a b u tʼ w
ꜣbd	ʀ a b uː tʼ a w
ꜣbd	ʔ a b a tʼ
ꜣbd	ʔ a b u tʼ w
ꜣbd	ʔ a β a tʼ
ꜣbd	ʔ a β eː tʼ
ꜣbd	ʔ a β eː tʼ ə
ꜣbd	ʔ a β ø tʼ ə
ꜣbj	ɑ b i
ꜣbnjnj	ɑ b n i n i
ꜣbnn	ɑ b n ɛ n
ꜣbt	ɑ b ɛ t
ꜣbw	j eː β
ꜣbw	j uː b ə
ꜣbw	ɑ b uː
ꜣbw	ʀ aː b a w
ꜣbw	ʀ uː b a w
ꜣbw	ʔ aː b ə
ꜣbw	ʔ oː β
ꜣbwt	ɑ b uː t
ꜣby	ɑ b iː
ꜣbyt	ɑ b iː t
ꜣbḏw	ɑ b ɛ d͡ʒ uː
ꜣbḏw	ʀ V b aː cʼ V w
ꜣbḏw	ʀ V b aː tʼ V w
ꜣbḏw	ʔ ə b aː tʼ ə
ꜣbḏw	ʔ ə β oː tʼ
ꜣbḫ	ɑ b ɛ x
ꜣbḫ	ʀ aː b a χ
ꜣbḫ	ʔ aː b ə χ
ꜣbḫ	ʔ oː β ə χ
ꜣbḫt	ɑ b x ɛ t
ꜣbꜣb	ɑ b ɑ b
ꜣd	ɑ d
ꜣdt	ɑ d ɛ t
ꜣdw	ɑ d uː
ꜣdw	ʀ aː tʼ a w
ꜣdw	ʔ aː tʼ ə
ꜣdw	ʔ oː tʼ
ꜣf	ɑ f
ꜣfj	ɑ f i
ꜣfjw	ɑ f i uː
ꜣfr	ɑ f ɛ r
ꜣfꜣf	ɑ f ɑ f
ꜣfꜥ	ɑ f ɑː
ꜣgbj	ɑ ɡ b i
ꜣhd	ɑ h ɛ d
ꜣhmt	ɑ h m ɛ t
ꜣhw	ɑ h uː
ꜣj	ɑ i
ꜣjs	ɑ i s
ꜣjwj	ɑ i uː i
ꜣk	ɑ k
ꜣkr	ɑ k ɛ r
ꜣkwt	ɑ k uː t
ꜣm	ɑ m
ꜣmj	ɑ m i
ꜣmm	ɑ m ɛ m
ꜣmm	ʀ a m a m
ꜣmm	ʔ ə m a m
ꜣmmt	ɑ m ɛ m ɛ t
ꜣmmw	ɑ m ɛ m uː
ꜣms	ɑ m ɛ s
ꜣmw	ɑ m uː
ꜣmwt	ɑ m uː t
ꜣmꜥ	ɑ m ɑː
ꜣmꜥt	ɑ m ɑː t
ꜣpd	ɑ p ɛ d
ꜣpd	ʀ aː p V tʼ
ꜣpd	ʔ aː p ə tʼ
ꜣpd	ʔ oː p ə tʼ
ꜣpdwt	ɑ p d uː t
ꜣpḥ	ɑ p ɛ h
ꜣpꜣrwywsꜣ	ɑ p ɑ r uː iː uː s ɑ
ꜣq	ɑ k
ꜣqw	ɑ k uː
ꜣqyt	ɑ k iː t
ꜣqyt	ʀ a q ’ aː j V ʔ
ꜣqyt	ʀ a q ’ aː w V t
ꜣqyt	ʔ a q ’ aː ʔ ə
ꜣqyt	ʔ a q ’ oː ʔ
ꜣqḥw	ɑ k ɛ h uː
ꜣr	ɑ r
ꜣrr	ɑ r ɛ r
ꜣrwksjndrs	ɑ r uː k s i n ɛ d r ɛ s
ꜣrwkt	ɑ r uː k ɛ t
ꜣrwtꜣḫšꜣšꜣs	ɑ r uː t ɑ x ʃ ɑ ʃ ɑ s
ꜣryt	ɑ r iː t
ꜣs	ɑ s
ꜣsbyw	ɑ s b iː uː
ꜣst	ɑ s ɛ t
ꜣst	ʀ uː s a t
ꜣst	ʀ uː s a ʔ
ꜣst	ʔ eː s ə
ꜣst	ʔ uː s a
ꜣsḫ	ɑ s ɛ x
ꜣt	ɑ t
ꜣtf	ɑ t ɛ f
ꜣtjwt	ɑ t i uː t
ꜣtp	ɑ t ɛ p
ꜣtpwt	ɑ t p uː t
ꜣtyt	ɑ t iː t
ꜣw	ɑ uː
ꜣw	ʀ a w
ꜣw	ʔ a w
ꜣwj	ɑ uː i
ꜣwj	ʀ aː w a j
ꜣwj	ʔ aː w ə
ꜣwj	ʔ oː w
ꜣwr	ɑ uː r
ꜣwsw	ɑ uː s uː
ꜣwt	ɑ uː t
ꜣwtqrtr	ɑ uː t ɛ k r ɛ t ɛ r
ꜣwšꜣ	ɑ uː ʃ ɑ
ꜣwšꜣmm	ɑ uː ʃ ɑ m ɛ m
ꜣwšꜣmm	ʔ u ʀ u ʃ a l i m u m
ꜣwḥ	ɑ uː h
ꜣwḫ	ɑ uː x
ꜣyt	ɑ iː t
ꜣz	ɑ z
ꜣzb	ɑ z ɛ b
ꜣzḫ	ɑ z ɛ x
ꜣzḫ	ʀ aː s a χ
ꜣzḫ	ʀ aː z a χ
ꜣzḫ	ʔ aː s ə χ
ꜣzḫ	ʔ oː s ə χ
ꜣš	ɑ ʃ
ꜣšr	ɑ ʃ ɛ r
ꜣšrt	ɑ ʃ r ɛ t
ꜣḥ	ɑ h
ꜣḥt	j aː ħ a
ꜣḥt	j oː ħ ə
ꜣḥt	ɑ h ɛ t
ꜣḥt	ʀ aː ħ a t
ꜣḥt	ʀ aː ħ a ʔ
ꜣḫ	ɑ x
ꜣḫ	ʀ aː χ
ꜣḫ	ʀ iː χ u w
ꜣḫ	ʔ aː χ
ꜣḫ	ʔ iː χ
ꜣḫ	ʔ iː χ ə
ꜣḫ	ʔ oː χ
ꜣḫf	ɑ x ɛ f
ꜣḫfḫf	ɑ x ɛ f x ɛ f
ꜣḫt	ɑ x ɛ t
ꜣḫtj	ɑ x t i
ꜣḫw	ɑ x uː
ꜣḫw	ʀ aː χ a w
ꜣḫw	ʔ aː χ ə
ꜣḫw	ʔ oː χ
ꜣḫyt	ɑ x iː t
ꜣḫꜣḫ	ɑ x ɑ x
ꜣṯj	ɑ t͡ʃ i
ꜣṯp	ɑ t͡ʃ ɛ p
ꜣṯp	ʀ aː c a p
ꜣṯp	ʀ aː t a p
ꜣṯp	ʔ aː t ə p
ꜣṯp	ʔ oː t ə p
ꜣṯpw	ɑ t͡ʃ ɛ p uː
ꜣṯt	ɑ t͡ʃ ɛ t
ꜣṯwt	ɑ t͡ʃ uː t
ꜣṯyt	ɑ t͡ʃ iː t
ꜣẖꜥ	ɑ ç ɑː
ꜣẖꜥt	ɑ ç ɑː t
ꜣꜣ	ɑ ʔ ɑ
ꜣꜣt	ɑ ʔ ɑ t
ꜣꜣtꜣ	ɑ ʔ ɑ t ɑ
ꜣꜥ	ɑ ʔ ɑː
ꜣꜥbt	ɑ ʔ ɑː b ɛ t
ꜣꜥfj	ɑ ʔ ɑː f i
ꜣꜥw	ɑ ʔ ɑː uː
ꜣꜥz	ɑ ʔ ɑː z
ꜣꜥꜥ	ɑ ʔ ɑː ʔ ɑː
ꜣꜥꜥbw	ɑ ʔ ɑː ɑː b uː
ꜣꜥꜥnj	ɑ ʔ ɑː ɑː n i
ꜣꜥꜥt	ɑ ʔ ɑː ɑː t
ꜣꜥꜥw	ɑ ʔ ɑː ɑː uː
ꜣꜥꜥwj	ɑ ʔ ɑː ɑː uː i
ꜥ	d uː j
ꜥ	ɑː
ꜥ	ʕ eː j
ꜥ	ʕ uː j
ꜥb	ɑː b
ꜥbj	ɑː b i
ꜥbnḫ	ɑː b n ɛ x
ꜥbw	ɑː b uː
ꜥbw	ʕ aː b V w
ꜥbw	ʕ aː b ə
ꜥbw	ʕ oː β
ꜥbḫn	ɑː b x ɛ n
ꜥbꜣ	ɑː b ɑ
ꜥbꜥb	ɑː b ɑː b
ꜥf	ɑː f
ꜥff	ɑː f ɛ f
ꜥff	ʕ u f f V j
ꜥff	ʕ u f f ə
ꜥff	ʕ ø f f
ꜥftj	ɑː f t i
ꜥfḏt	ɑː f d͡ʒ ɛ t
ꜥfꜣy	ɑː f ɑ iː
ꜥgt	ɑː ɡ ɛ t
ꜥkꜣ	ɑː k ɑ
ꜥm	ɑː m
ꜥmm	ɑː m ɛ m
ꜥmr	ɑː m ɛ r
ꜥmr	ʕ V m r i j
ꜥmr	ʕ a m r e ʔ
ꜥmḏ	ɑː m ɛ d͡ʒ
ꜥmḏ	ʕ aː m ə t͡ʃʼ
ꜥmḏ	ʕ oː m ə t͡ʃʼ
ꜥmꜥm	ɑː m ɑː m
ꜥmꜥt	ɑː m ɑː t
ꜥmꜥt	ʕ a m ʕ a
ꜥmꜥt	ʕ a m ʕ a t
ꜥmꜥt	ʕ a m ʕ a ʔ
ꜥmꜥt	ʕ a m ʕ ə
ꜥmꜥꜣ	ɑː m ɑː ʔ ɑ
ꜥmꜥꜣt	ɑː m ɑː ʔ ɑ ɛ t
ꜥn	ɑː n
ꜥnb	ɑː n ɛ b
ꜥnb	ʕ V n aː b V w
ꜥnb	ʕ a n aː b ə
ꜥnb	ʕ a n oː β ə
ꜥnj	ɑː n i
ꜥnn	ɑː n ɛ n
ꜥnn	ʕ a n a n
ꜥnq	ɑː n ɛ k
ꜥnqt	ɑː n k ɛ t
ꜥnt	ɑː n ɛ t
ꜥnt	ʕ iː n V t
ꜥnt	ʕ iː n V ʔ
ꜥnt	ʕ iː n a
ꜥnt	ʕ iː n ə
ꜥntj	ɑː n t i
ꜥntjt	ɑː n t i t
ꜥntjw	ɑː n t i uː
ꜥnḏ	ɑː n ɛ d͡ʒ
ꜥnḏw	ɑː n d͡ʒ uː
ꜥnḏw	ʕ V n cʼ a w w u w
ꜥnḏw	ʕ V n tʼ a w w u w
ꜥnḏw	ʕ a n tʼ a w w ə
ꜥnḫ	ɑː n x
ꜥnḫ	ʕ a n a χ
ꜥnḫ	ʕ aː n a χ
ꜥnḫ	ʕ aː n ə χ
ꜥnḫ	ʕ oː n ə χ
ꜥnḫwj	ɑː n x uː i
ꜥnꜥn	ɑː n ɑː n
ꜥpj	ɑː p i
ꜥpr	ɑː p ɛ r
ꜥpšꜣy	ɑː p ʃ ɑ iː
ꜥq	ɑː k
ꜥq	ʕ aː qʼ
ꜥq	ʕ oː qʼ
ꜥqw	ɑː k uː
ꜥqw	ʕ a j qʼ
ꜥqw	ʕ a j qʼ ə
ꜥqw	ʕ a qʼ j u w
ꜥqw	ʕ a qʼ w u w
ꜥqy	ɑː k iː
ꜥqy	ʕ e j q ’
ꜥqy	ʕ e j q ’ ə
ꜥqy	ʕ i q ’ j a w
ꜥqyt	ɑː k iː t
ꜥqꜣ	ɑː k ɑ
ꜥr	ɑː r
ꜥr	ʕ e l
ꜥr	ʕ i l
ꜥrf	ɑː r ɛ f
ꜥrq	ɑː r ɛ k
ꜥrq	ʕ a l a qʼ
ꜥrq	ʕ a l aː qʼ a w
ꜥrq	ʕ a l aː qʼ ə
ꜥrq	ʕ a l oː qʼ
ꜥrq	ʕ aː l a qʼ
ꜥrq	ʕ aː l ə qʼ
ꜥrq	ʕ oː l ə qʼ
ꜥrqy	ɑː r k iː
ꜥrqy	ʕ V l q ’ i j
ꜥrqy	ʕ V l q ’ i w
ꜥrqy	ʕ a l q ’ e ʔ
ꜥrrwt	ɑː r ɛ r uː t
ꜥrt	ɑː r ɛ t
ꜥrꜥr	ɑː r ɑː r
ꜥsṯjrṯt	ɑː s t͡ʃ i r t͡ʃ ɛ t
ꜥsṯrdt	ɑː s t͡ʃ ɛ r d ɛ t
ꜥsṯrt	ɑː s t͡ʃ ɛ r ɛ t
ꜥsṯt	ɑː s t͡ʃ ɛ t
ꜥt	ɑː t
ꜥtḫ	ɑː t ɛ x
ꜥwt	ɑː uː t
ꜥwꜣ	ɑː uː ɑ
ꜥwꜣj	ɑː uː ɑ i
ꜥwꜣy	ɑː uː ɑ iː
ꜥš	ɑː ʃ
ꜥš	ʕ aː ʃ
ꜥš	ʕ oː ʃ
ꜥšj	ɑː ʃ i
ꜥšm	ɑː ʃ ɛ m
ꜥšꜣ	ɑː ʃ ɑ
ꜥšꜣ	ʕ a ʃ e j
ꜥšꜣ	ʕ i ʃ i ʀ
ꜥšꜣt	ɑː ʃ ɑ t
ꜥḏ	ɑː d͡ʒ
ꜥḏt	ɑː d͡ʒ ɛ t
ꜥḥ	ɑː h
ꜥḥꜣ	ɑː h ɑ
ꜥḥꜣw	ɑː h ɑ uː
ꜥḥꜣwtj	ɑː h ɑ uː t i
ꜥḥꜣwtj	ʕ V ħ ʀ a w t i j
ꜥḥꜣwtj	ʕ a ħ a w t
ꜥḥꜣwtj	ʕ a ħ a w t ə
ꜥḥꜥ	ɑː h ɑː
ꜥḥꜥ	ʕ aː ħ a ʕ
ꜥḥꜥ	ʕ aː ħ ə ʕ
ꜥḥꜥ	ʕ oː ħ ə ʕ
ꜥḥꜥw	j a ħ j a w
ꜥḥꜥw	ɑː h ɑː uː
ꜥḥꜥw	ʔ a ħ i
ꜥḥꜥw	ʔ a ħ j ə
ꜥḥꜥw	ʕ a ħ ʕ a w
ꜥḫj	ɑː x i
ꜥḫm	ɑː x ɛ m
ꜥḫm	ʕ aː χ a m
ꜥḫm	ʕ aː χ ə m
ꜥḫm	ʕ oː χ ə m
ꜥḫḫw	ɑː x ɛ x uː
ꜥẖj	ɑː ç i
ꜥẖm	ɑː ç ɛ m
ꜥẖm	ʕ a ç aː m a w
ꜥẖm	ʕ a ç aː m ə
ꜥẖm	ʕ a ç oː m
ꜥꜣ	j aː ʕ a ʀ
ꜥꜣ	j aː ʕ ə
ꜥꜣ	j oː ʕ
ꜥꜣ	ɑː ʔ ɑ
ꜥꜣ	ʕ a ʀ
ꜥꜣ	ʕ a ʔ
ꜥꜣ	ʕ o ʔ
ꜥꜣb	ɑː ʔ ɑ b
ꜥꜣbt	ɑː ʔ ɑ b ɛ t
ꜥꜣdt	ɑː ʔ ɑ d ɛ t
ꜥꜣg	ɑː ʔ ɑ ɡ
ꜥꜣj	ɑː ʔ ɑ i
ꜥꜣj	ʕ a j e j
ꜥꜣj	ʕ i ʀ i j
ꜥꜣm	ɑː ʔ ɑ m
ꜥꜣmt	ɑː ʔ ɑ m ɛ t
ꜥꜣnbpꜣjr	ɑː ʔ ɑ n ɛ b p ɑ i r
ꜥꜣp	ɑː ʔ ɑ p
ꜥꜣpp	ɑː ʔ ɑ p ɛ p
ꜥꜣpp	ʕ V ʀ p aː p V w
ꜥꜣpp	ʕ a p aː p ə
ꜥꜣpp	ʕ a p oː p
ꜥꜣsjty	ɑː ʔ ɑ s i t iː
ꜥꜣstjr	ɑː ʔ ɑ s t i r
ꜥꜣt	ɑː ʔ ɑ t
ꜥꜣw	ɑː ʔ ɑ uː
ꜥꜣꜥ	ɑː ʔ ɑ ʔ ɑː
ꜥꜣꜥy	ɑː ʔ ɑ ɑː iː
ꜥꜥ	ɑː ʔ ɑː
ꜥꜥb	ɑː ʔ ɑː b
ꜥꜥfs	ɑː ʔ ɑː f ɛ s
ꜥꜥft	ɑː ʔ ɑː f ɛ t
ꜥꜥj	ɑː ʔ ɑː i
ꜥꜥjw	ɑː ʔ ɑː i uː
ꜥꜥt	ɑː ʔ ɑː t
ꜥꜥw	ɑː ʔ ɑː uː
ꜥꜥꜣm	ɑː ʔ ɑː ɑ m
