aarōn	aː a r ɔ n
absinthifolius	a p s i n̪ t̪ i f ɔː l i u s
absinthītārum	a p s ɪ n̪ t̪ʰ ɪ t̪ a r ʊ̃ˑ
absinthītārum	a p s i n̪ t̪ iː t̪ a r u m
absinthītēs	a p s ɪ n̪ t̪ʰ iː t̪ eː s
absinthītēs	a p s i n̪ t̪ iː t̪ ɛ s
absinthium	a p s ɪ n̪ t̪ʰ i ʊ̃ˑ
absinthium	a p s i n̪ t̪ i u m
absistō	a p s ɪ s t̪ oː
absistō	a p s i s t̪ ɔ
absitus	a p s ɪ t̪ ʊ s
absitus	a p s i t̪ u s
absocer	a p s ɔ k ɛ r
absocer	a p s ɔ t͡ʃ ɛ r
absoluō	a p s ɔ ɫ̪ ʊ oː
absoluō	a p s ɔː l u ɔ
absolūtiō	a p s ɔ ɫ̪ uː t̪ i oː
absolūtiō	a p s ɔ l uː t͡s i ɔ
absolūtōrius	a p s ɔ ɫ̪ uː t̪ oː r i ʊ s
absolūtōrius	a p s ɔ l u t̪ ɔː r i u s
absolūtus	a p s ɔ ɫ̪ uː t̪ ʊ s
absolūtus	a p s ɔ l uː t̪ u s
absolvēns	a p s ɔ ɫ̪ w ẽː s
absolvēns	a p s ɔ l v ɛ n s
absolvō	a p s ɔ ɫ̪ w oː
absolvō	a p s ɔ l v ɔ
absonō	a p s ɔ n oː
absonō	a p s ɔ n ɔ
absonus	a p s ɔ n ʊ s
absonus	a p s ɔ n u s
absorbent	a p s ɔ r b ɛ n̪ t̪
absorbent	a p s ɔ r b ɛ n̪ t̪
absorbentem	a p s ɔ r b ɛ n̪ t̪ ɛ̃ˑ
absorbentem	a p s ɔ r b ɛ n̪ t̪ ɛ m
absorbeō	a p s ɔ r b e oː
absorbeō	a p s ɔ r b ɛ ɔ
absorptiō	a p s ɔ r p t̪ i oː
absorptiō	a p s ɔ r p t͡s i ɔ
absortus	a p s ɔ r t̪ ʊ s
absortus	a p s ɔ r t̪ u s
abspellō	a p s p ɛ l lʲ oː
abspellō	a p s p ɛ l l ɔ
absportō	a p s p ɔ r t̪ oː
absportō	a p s p ɔ r t̪ ɔ
absque	a p s kᶣ ɛ
absque	a p s k w ɛ
abstēmius	a p s t̪ eː m i ʊ s
abstēmius	a p s t̪ ɛː m i u s
abstergeō	a p s t̪ ɛ r ɡ e oː
abstergeō	a p s t̪ ɛ r d͡ʒ ɛ ɔ
absterreō	a p s t̪ ɛ r r e oː
absterreō	a p s t̪ ɛ r r ɛ ɔ
abstināx	a p s t̪ ɪ n aː k s
abstināx	a p s t̪ i n a k s
abstinentia	a p s t̪ ɪ n ɛ n̪ t̪ i a
abstinentia	a p s t̪ i n ɛ n t͡s i a
abstineō	a p s t̪ ɪ n e oː
abstineō	a p s t̪ iː n ɛ ɔ
abstō	a p s t̪ oː
abstō	a p s t̪ ɔ
abstractiō	a p s t̪ r a k t̪ i oː
abstractiō	a p s t̪ r a k t͡s i ɔ
abstractus	a p s t̪ r a k t̪ ʊ s
abstractus	a p s t̪ r a k t̪ u s
abstrahentibus	a p s t̪ r a h ɛ n̪ t̪ ɪ b ʊ s
abstrahentibus	a p s t̪ r a ɛ n̪ t̪ i b u s
abstraherentur	a p s t̪ r a h ɛ r ɛ n̪ t̪ ʊ r
abstraherentur	a p s t̪ r a ɛ r ɛ n̪ t̪ u r
abstrahō	a p s t̪ r a h oː
abstrahō	a p s t̪ r a ɔ
abstrāxerimus	a p s t̪ r a k s ɛ r ɪ m ʊ s
abstrāxerimus	a p s t̪ r a k s ɛː r i m u s
abstrūdō	a p s t̪ r uː d̪ oː
abstrūdō	a p s t̪ r uː d̪ ɔ
abstrūsus	a p s t̪ r uː s ʊ s
abstrūsus	a p s t̪ r uː z u s
abstulī	a p s t̪ ʊ lʲ iː
abstulī	a p s t̪ u l i
absum	a p s ʊ̃ˑ
absūmēdō	a p s uː m eː d̪ oː
absūmēdō	a p s u m ɛː d̪ ɔ
absūmō	a p s uː m ɔ
absurdus	a p s ʊ r d̪ ʊ s
absurdus	a p s u r d̪ u s
absynthītēs	a p s ʏ n̪ t̪ʰ iː t̪ eː s
absynthītēs	a p s i n̪ t̪ iː t̪ ɛ s
abudius	a b ʊ d̪ i ʊ s
abudius	a b uː d̪ i u s
abundanter	a b ʊ n̪ d̪ a n̪ t̪ ɛ r
abundanter	a b u n̪ d̪ a n̪ t̪ ɛ r
abundantēs	a b ʊ n̪ d̪ a n̪ t̪ eː s
abundantēs	a b u n̪ d̪ a n̪ t̪ ɛ s
abundantia	a b ʊ n̪ d̪ a n̪ t̪ i a
abundantia	a b u n̪ d̪ a n t͡s i a
abundantius	a b ʊ n̪ d̪ a n̪ t̪ i ʊ s
abundantius	a b u n̪ d̪ a n t͡s i u s
abundātiō	a b ʊ n̪ d̪ aː t̪ i oː
abundātiō	a b u n̪ d̪ aː t͡s i ɔ
abundātum	a b ʊ n̪ d̪ aː t̪ ʊ̃ˑ
abundātum	a b u n̪ d̪ aː t̪ u m
abundātūrus	a b ʊ n̪ d̪ aː t̪ uː r ʊ s
abundātūrus	a b u n̪ d̪ a t̪ uː r u s
abundē̆	a b u n̪ d̪ ɛ
abundiflōrus	a b ʊ n̪ d̪ ɪ f ɫ̪ oː r ʊ s
abundiflōrus	a b u n̪ d̪ i f l ɔː r u s
abundō	a b ʊ n̪ d̪ oː
abundō	a b u n̪ d̪ ɔ
abundus	a b ʊ n̪ d̪ ʊ s
abundus	a b u n̪ d̪ u s
aburius	a b ʊ r i ʊ s
aburius	a b uː r i u s
abusina	a b ʊ s ɪ n a
abusina	a b uː z i n a
abūsīvus	a b uː s iː w ʊ s
abūsīvus	a b u z iː v u s
abūsor	a b uː s ɔ r
abūsor	a b uː z ɔ r
abūtor	a b uː t̪ ɔ r
abūtor	a b uː t̪ ɔ r
abȳdus	a b yː d̪ ʊ s
abȳdus	a b iː d̪ u s
abyla	a b ʏ ɫ̪ a
abyla	aː b i l a
abyssālis	a b ʏ s s aː lʲ ɪ s
abyssālis	a b i s s aː l i s
abyssicolus	a b ʏ s s ɪ k ɔ ɫ̪ ʊ s
abyssicolus	a b i s s iː k ɔ l u s
abyssinicus	a b ʏ s s ɪ n ɪ k ʊ s
abyssinicus	a b i s s iː n i k u s
abyssus	a b ʏ s s ʊ s
abzoae	a b z ɔ a e̯
abzoae	a b d͡z ɔ ɛ
acacēsium	a k a k eː s i ʊ̃ˑ
acacēsium	a k a t͡ʃ ɛː z i u m
acācia	a k aː t͡ʃ i a
acaciifolius	a k a k i ɪ f ɔ lʲ i ʊ s
acaciifolius	a k a t͡ʃ i i f ɔː l i u s
acāciifōrmis	a k aː k i ɪ f oː r m ɪ s
acāciifōrmis	a k a t͡ʃ i i f ɔ r m i s
acadēmīa	a k a d̪ eː m iː a
acadēmīa	a k a d̪ ɛ m iː a
acadēmicus	a k a d̪ eː m ɪ k ʊ s
acadēmicus	a k a d̪ ɛː m i k u s
acalandrus	a k a ɫ̪ a n̪ d̪ r ʊ s
acalandrus	a k a l a n̪ d̪ r u s
acalēphē	a k a l ɛː f ɛ
acalyphāceus	a k a lʲ ʏ pʰ aː k e ʊ s
acalyphāceus	a k a l i f aː t͡ʃ ɛ u s
acampsis	a k a m p s ɪ s
acanthicarpus	a k a n̪ t̪ʰ ɪ k a r p ʊ s
acanthicarpus	a k a n̪ t̪ i k a r p u s
acanthifolius	a k a n̪ t̪ʰ ɪ f ɔ lʲ i ʊ s
acanthifolius	a k a n̪ t̪ i f ɔː l i u s
acanthinus	a k a n̪ t̪ʰ ɪ n ʊ s
acanthinus	a k a n̪ t̪ i n u s
acanthius	a k a n̪ t̪ʰ i ʊ s
acanthius	a k a n̪ t̪ i u s
acanthocalycibus	a k a n̪ t̪ʰ ɔ k a lʲ ʏ k ɪ b ʊ s
acanthocalycibus	a k a n̪ t̪ ɔ k a l iː t͡ʃ i b u s
acanthocalyx	a k a n̪ t̪ʰ ɔ k a lʲ ʏ k s
acanthocalyx	a k a n̪ t̪ ɔː k a l i k s
acanthocarpus	a k a n̪ t̪ʰ ɔ k a r p ʊ s
acanthocarpus	a k a n̪ t̪ ɔ k a r p u s
acanthocladus	a k a n̪ t̪ʰ ɔ k ɫ̪ a d̪ ʊ s
acanthocladus	a k a n̪ t̪ ɔː k l a d̪ u s
acanthocomus	a k a n̪ t̪ʰ ɔ k ɔ m ʊ s
acanthocomus	a k a n̪ t̪ ɔː k ɔ m u s
acanthodontus	a k a n̪ t̪ʰ ɔ d̪ ɔ n̪ t̪ ʊ s
acanthodontus	a k a n̪ t̪ ɔ d̪ ɔ n̪ t̪ u s
acanthonotus	a k a n̪ t̪ʰ ɔ n ɔ t̪ ʊ s
acanthonotus	a k a n̪ t̪ ɔː n ɔ t̪ u s
acanthophorus	a k a n̪ t̪ʰ ɔ pʰ ɔ r ʊ s
acanthophorus	a k a n̪ t̪ ɔː f ɔ r u s
acanthophyllus	a k a n̪ t̪ʰ ɔ pʰ ʏ l lʲ ʊ s
acanthophyllus	a k a n̪ t̪ ɔ f i l l u s
acanthopodius	a k a n̪ t̪ʰ ɔ p ɔ d̪ i ʊ s
acanthopodius	a k a n̪ t̪ ɔ p ɔː d̪ i u s
acanthus	a k a n̪ t̪ʰ ʊ s
acanthus	a k a n̪ t̪ u s
acaricus	a k a r ɪ k ʊ s
acaricus	a k aː r i k u s
acarnānia	a k a r n aː n i a
acascomarcī	a k a s k ɔ m a r k iː
acascomarcī	a k a s k ɔ m a r t͡ʃ i
acaulis	a k a u̯ lʲ ɪ s
acaustus	a k a u̯ s t̪ ʊ s
acaustus	a k a u̯ s t̪ u s
accadicus	a k k a d̪ ɪ k ʊ s
accadicus	a k k aː d̪ i k u s
accanite	a k k a n ɪ t̪ ɛ
accanite	a k k aː n i t̪ ɛ
accanitō	a k k a n ɪ t̪ oː
accanitō	a k k aː n i t̪ ɔ
accanō	a k k a n ɔ
accapitō	a k k a p ɪ t̪ oː
accapitō	a k k aː p i t̪ ɔ
accēdō	a k k eː d̪ oː
accēdō	a t t͡ʃ ɛː d̪ ɔ
acceia	a k k ɛ j j a
acceia	a t t͡ʃ ɛ j j a
accelerātiō	a k k ɛ l ɛ r aː t̪ i oː
accelerātiō	a t t͡ʃ ɛ l ɛ r aː t͡s i ɔ
accelerātrīx	a k k ɛ l ɛ r aː t̪ r iː k s
accelerātrīx	a t t͡ʃ ɛ l ɛ r aː t̪ r i k s
accelerō	a k k ɛ l ɛ r oː
accelerō	a t t͡ʃ ɛː l ɛ r ɔ
accendō	a k k ɛ n̪ d̪ oː
accendō	a t t͡ʃ ɛ n̪ d̪ ɔ
accēnseō	a k k ẽː s e oː
accēnseō	a t t͡ʃ ɛ n s ɛ ɔ
accēnsibilis	a k k ẽː s ɪ b ɪ lʲ ɪ s
accēnsibilis	a t t͡ʃ ɛ n s iː b i l i s
accēnsūrus	a t t͡ʃ ɛ n s uː r u s
accentor	a k k ɛ n̪ t̪ ɔ r
accentor	a t t͡ʃ ɛ n̪ t̪ ɔ r
accentus	a k k ɛ n̪ t̪ ʊ s
accentus	a t t͡ʃ ɛ n̪ t̪ u s
accepta	a k k ɛ p t̪ a
accepta	a t t͡ʃ ɛ p t̪ a
acceptābilis	a k k ɛ p t̪ aː b ɪ lʲ ɪ s
acceptābilis	a t t͡ʃ ɛ p t̪ aː b i l i s
acceptante	a k k ɛ p t̪ a n̪ t̪ ɛ
acceptante	a t t͡ʃ ɛ p t̪ a n̪ t̪ ɛ
acceptiō	a k k ɛ p t̪ i oː
acceptiō	a t t͡ʃ ɛ p t͡s i ɔ
acceptō	a k k ɛ p t̪ oː
acceptō	a t t͡ʃ ɛ p t̪ ɔ
accersiō	a k k ɛ r s i oː
accersiō	a t t͡ʃ ɛ r s i ɔ
accessibilis	a k k ɛ s s ɪ b ɪ lʲ ɪ s
accessibilis	a t t͡ʃ ɛ s s iː b i l i s
accessitō	a k k ɛ s s ɪ t̪ oː
accessitō	a t t͡ʃ ɛ s s i t̪ ɔ
accessōrius	a k k ɛ s s oː r i ʊ s
accessōrius	a t t͡ʃ ɛ s s ɔː r i u s
accidēns	a k k ɪ d̪ ẽː s
accidēns	a t t͡ʃ i d̪ ɛ n s
accīdēns	a k k iː d̪ ẽː s
accīdēns	a t t͡ʃ iː d̪ ɛ n s
accidenta	a k k ɪ d̪ ɛ n̪ t̪ a
accidenta	a t t͡ʃ i d̪ ɛ n̪ t̪ a
accidentia	a k k ɪ d̪ ɛ n̪ t̪ i a
accidentia	a t t͡ʃ i d̪ ɛ n t͡s i a
accidentō	a k k ɪ d̪ ɛ n̪ t̪ oː
accidentō	a t t͡ʃ i d̪ ɛ n̪ t̪ ɔ
accidentum	a k k ɪ d̪ ɛ n̪ t̪ ʊ̃ˑ
accidentum	a t t͡ʃ i d̪ ɛ n̪ t̪ u m
accidere	a k k ɪ d̪ ɛ r ɛ
accidere	a t t͡ʃ iː d̪ ɛ r ɛ
accidere	a k k ɪ d̪ eː r ɛ
accidere	a t t͡ʃ i d̪ ɛː r ɛ
accīdere	a k k iː d̪ ɛ r ɛ
accīdere	a t t͡ʃ iː d̪ ɛ r ɛ
accīdia	a k k iː d̪ i a
accīdia	a t t͡ʃ iː d̪ i a
accidō	a k k ɪ d̪ oː
accidō	a t t͡ʃ i d̪ ɔ
accīdō	a k k iː d̪ oː
accīdō	a t t͡ʃ iː d̪ ɔ
accingō	a k k ɪ ŋ ɡ oː
accingō	a t t͡ʃ i ŋ ɡ ɔ
accinō	a k k ɪ n oː
accinō	a t t͡ʃ i n ɔ
acciō	a t t͡ʃ i ɔ
accipiēns	a k k ɪ p i ẽː s
accipiēns	a t t͡ʃ iː p i ɛ n s
accipiō	a k k ɪ p i oː
accipiō	a t t͡ʃ iː p i ɔ
accipiter	a k k ɪ p ɪ t̪ ɛ r
accipiter	a t t͡ʃ iː p i t̪ ɛ r
accipitrīna	a k k ɪ p ɪ t̪ r iː n a
accipitrīna	a t t͡ʃ i p i t̪ r iː n a
accipitrō	a k k ɪ p ɪ t̪ r oː
accipitrō	a t t͡ʃ iː p i t̪ r ɔ
accisī	a k k ɪ s iː
accisī	a t t͡ʃ i z i
accius	a k k i ʊ s
acclāmō	a k k ɫ̪ aː m oː
acclāmō	a k k l aː m ɔ
acclārō	a k k ɫ̪ aː r oː
acclārō	a k k l aː r ɔ
acclīnis	a k k lʲ iː n ɪ s
acclīnis	a k k l iː n i s
acclīnō	a k k lʲ iː n oː
acclīnō	a k k l iː n ɔ
acclīvis	a k k lʲ iː w ɪ s
acclīvis	a k k l iː v i s
accolēius	a k k ɔ l eː i ʊ s
accolēius	a k k ɔ l ɛː i u s
accommodātus	a k k ɔ m m ɔ d̪ aː t̪ ʊ s
accommodātus	a k k ɔ m m ɔ d̪ aː t̪ u s
accommodō	a k k ɔ m m ɔ d̪ oː
accommodō	a k k ɔ m m ɔ d̪ ɔ
acconciliō	a k k ɔ ŋ k ɪ lʲ i ɔ
acconciliō	a k k ɔ n̠ʲ t͡ʃ iː l i ɔ
accorporō	a k k ɔ r p ɔ r oː
accorporō	a k k ɔ r p ɔ r ɔ
accrēscente	a k k r eː s k ɛ n̪ t̪ ɛ
accrēscente	a k k r ɛ ʃ ʃ ɛ n̪ t̪ ɛ
accrēscō	a k k r ɛ s k ɔ
accrētus	a k k r eː t̪ ʊ s
accrētus	a k k r ɛː t̪ u s
accua	a k k ʊ a
accubitātiō	a k k ʊ b ɪ t̪ aː t̪ i oː
accubitātiō	a k k u b i t̪ aː t͡s i ɔ
accubitus	a k k ʊ b ɪ t̪ ʊ s
accubitus	a k k uː b i t̪ u s
accubitus	a k k ʊ b ɪ t̪ uː s
accubitus	a k k uː b i t̪ u s
accubō	a k k ʊ b oː
accubō	a k k u b ɔ
accumbere	a k k ʊ m b ɛ r ɛ
accumbere	a k k u m b ɛ r ɛ
accumbere	a k k ʊ m b eː r ɛ
accumbere	a k k u m b ɛː r ɛ
accumbō	a k k ʊ m b oː
accumbō	a k k u m b ɔ
accumulātiō	a k k ʊ m ʊ ɫ̪ aː t̪ i oː
accumulātiō	a k k u m u l aː t͡s i ɔ
accumulō	a k k ʊ m ʊ ɫ̪ oː
accumulō	a k k uː m u l ɔ
accūrātus	a k k uː r aː t̪ ʊ s
accūrātus	a k k u r aː t̪ u s
accūrō	a k k uː r ɔ
accurrō	a k k ʊ r r oː
accurrō	a k k u r r ɔ
accūsābilis	a k k uː s aː b ɪ lʲ ɪ s
accūsābilis	a k k u z aː b i l i s
accūsātī	a k k uː s aː t̪ iː
accūsātī	a k k u z aː t̪ i
accūsātiō	a k k uː s aː t̪ i oː
accūsātiō	a k k u z aː t͡s i ɔ
accūsātīvus	a k k uː s aː t̪ iː w ʊ s
accūsātīvus	a k k u z a t̪ iː v u s
accūsātor	a k k uː s aː t̪ ɔ r
accūsātor	a k k u z aː t̪ ɔ r
accūsātōriē	a k k uː s aː t̪ oː r i eː
accūsātōriē	a k k u z a t̪ ɔː r i ɛ
accūsātōrius	a k k uː s aː t̪ oː r i ʊ s
accūsātōrius	a k k u z a t̪ ɔː r i u s
accūsātrīx	a k k uː s aː t̪ r iː k s
accūsātrīx	a k k u z aː t̪ r i k s
accūsātus	a k k uː s aː t̪ ʊ s
accūsātus	a k k u z aː t̪ u s
accūsitō	a k k uː s ɪ t̪ oː
accūsitō	a k k uː z i t̪ ɔ
accūsō	a k k uː z ɔ
acē	aː t͡ʃ ɛ
acēdia	a k eː d̪ i a
acēdia	a t͡ʃ ɛː d̪ i a
aceō	aː t͡ʃ ɛ ɔ
acephalus	a k ɛ pʰ a ɫ̪ ʊ s
acephalus	a t͡ʃ ɛː f a l u s
ācer	aː k ɛ r
ācer	aː t͡ʃ ɛ r
acer	a k ɛ r
acer	aː t͡ʃ ɛ r
acerbāte	a k ɛ r b aː t̪ ɛ
acerbāte	a t͡ʃ ɛ r b aː t̪ ɛ
acerbē	a k ɛ r b eː
acerbē	a t͡ʃ ɛ r b ɛ
acerbe	a k ɛ r b ɛ
acerbe	a t͡ʃ ɛ r b ɛ
acerbitās	a k ɛ r b ɪ t̪ aː s
acerbitās	a t͡ʃ ɛ r b i t̪ a s
acerbitās	a ɡ ɛ r β e d a s
acerbō	a k ɛ r b oː
acerbō	a t͡ʃ ɛ r b ɔ
acerbus	a k ɛ r b ʊ s
acerbus	a t͡ʃ ɛ r b u s
acēre	a k eː r ɛ
acēre	a t͡ʃ ɛː r ɛ
acere	a k ɛ r ɛ
acere	aː t͡ʃ ɛ r ɛ
aceriflōrus	a k ɛ r ɪ f ɫ̪ oː r ʊ s
aceriflōrus	a t͡ʃ ɛ r i f l ɔː r u s
acerifolius	a k ɛ r ɪ f ɔ lʲ i ʊ s
acerifolius	a t͡ʃ ɛ r i f ɔː l i u s
acerinus	a k ɛ r ɪ n ʊ s
acerinus	a t͡ʃ ɛː r i n u s
aceriphyllus	a k ɛ r ɪ pʰ ʏ l lʲ ʊ s
aceriphyllus	a t͡ʃ ɛ r i f i l l u s
acernus	a k ɛ r n ʊ s
acernus	a t͡ʃ ɛ r n u s
acerōsus	a k ɛ r oː s ʊ s
acerōsus	a t͡ʃ ɛ r ɔː z u s
acerra	a k ɛ r r a
acerra	a t͡ʃ ɛ r r a
acerrae	a k ɛ r r a e̯
acerrae	a t͡ʃ ɛ r r ɛ
acerrōnius	a k ɛ r r oː n i ʊ s
acerrōnius	a t͡ʃ ɛ r r ɔː n i u s
acērus	a k eː r ʊ s
acērus	a t͡ʃ ɛː r u s
acervālis	a k ɛ r w aː lʲ ɪ s
acervālis	a t͡ʃ ɛ r v aː l i s
acervō	a k ɛ r w oː
acervō	a t͡ʃ ɛ r v ɔ
acervus	a k ɛ r w ʊ s
acervus	a t͡ʃ ɛ r v u s
acēscente	a k eː s k ɛ n̪ t̪ ɛ
acēscente	a t͡ʃ ɛ ʃ ʃ ɛ n̪ t̪ ɛ
acēscentēs	a k eː s k ɛ n̪ t̪ eː s
acēscentēs	a t͡ʃ ɛ ʃ ʃ ɛ n̪ t̪ ɛ s
acēscō	a t͡ʃ ɛ s k ɔ
acesīnēs	a k ɛ s iː n eː s
acesīnēs	a t͡ʃ ɛ z iː n ɛ s
acesīnus	a k ɛ s iː n ʊ s
acesīnus	a t͡ʃ ɛ z iː n u s
acētābulāris	a k eː t̪ aː b ʊ ɫ̪ aː r ɪ s
acētābulāris	a t͡ʃ ɛ t̪ a b u l aː r i s
acētābulifōrmibus	a k ɛ t̪ a b ʊ lʲ ɪ f ɔ r m ɪ b ʊ s
acētābulifōrmibus	a t͡ʃ ɛ t̪ a b u l i f ɔ r m i b u s
acētābulifōrmis	a k eː t̪ aː b ʊ lʲ ɪ f oː r m ɪ s
acētābulifōrmis	a t͡ʃ ɛ t̪ a b u l i f ɔ r m i s
acētābulōsus	a k eː t̪ aː b ʊ ɫ̪ oː s ʊ s
acētābulōsus	a t͡ʃ ɛ t̪ a b u l ɔː z u s
acētābulum	a k eː t̪ aː b ʊ ɫ̪ ʊ̃ˑ
acētābulum	a t͡ʃ ɛ t̪ aː b u l u m
acētōsus	a k eː t̪ oː s ʊ s
acētōsus	a t͡ʃ ɛ t̪ ɔː z u s
acetoxidāns	a k ɛ t̪ ɔ k s ɪ d̪ ãː s
acetoxidāns	a t͡ʃ ɛ t̪ ɔ k s i d̪ a n s
acētum	a k eː t̪ ʊ̃ˑ
acētum	a t͡ʃ ɛː t̪ u m
achaemenis	a kʰ a e̯ m ɛ n ɪ s
achaemenis	a k ɛː m ɛ n i s
achāia	a k aː i a
acharis	a kʰ a r ɪ s
acharis	aː k a r i s
acharnae	a k a r n ɛ
acharnē	a k a r n ɛ
achātēs	a kʰ aː t̪ eː s
achātēs	a k aː t̪ ɛ s
achatēs	a kʰ a t̪ eː s
achatēs	aː k a t̪ ɛ s
achātīnus	a kʰ aː t̪ iː n ʊ s
achātīnus	a k a t̪ iː n u s
achelōus	a kʰ ɛ ɫ̪ oː ʊ s
achelōus	a k ɛ l ɔː u s
achenum	a kʰ ɛ n ʊ̃ˑ
achenum	aː k ɛ n u m
acherōn	a kʰ ɛ r oː n
acherōn	aː k ɛ r ɔ n
acheronēnsis	a kʰ ɛ r ɔ n ẽː s ɪ s
acheronēnsis	a k ɛ r ɔ n ɛ n s i s
acherontēus	a kʰ ɛ r ɔ n̪ t̪ eː ʊ s
acherontēus	a k ɛ r ɔ n̪ t̪ ɛː u s
acherunticus	a kʰ ɛ r ʊ n̪ t̪ ɪ k ʊ s
acherunticus	a k ɛ r u n̪ t̪ i k u s
achillēs	a kʰ ɪ l lʲ eː s
achillēs	a k i l l ɛ s
achillīnus	a kʰ ɪ l lʲ iː n ʊ s
achillīnus	a k i l l iː n u s
achōr	aː k ɔ r
achrōmiāns	a kʰ r oː m i ãː s
achrōmiāns	a k r ɔː m i a n s
aciārium	a k i aː r i ʊ̃ˑ
aciārium	a t͡ʃ i aː r i u m
acicula	a k ɪ k ʊ ɫ̪ a
acicula	a t͡ʃ iː k u l a
acicularifolius	a k ɪ k ʊ ɫ̪ a r ɪ f ɔ lʲ i ʊ s
acicularifolius	a t͡ʃ i k u l a r i f ɔː l i u s
aciculāris	a k ɪ k ʊ ɫ̪ aː r ɪ s
aciculāris	a t͡ʃ i k u l aː r i s
aciculātus	a k ɪ k ʊ ɫ̪ aː t̪ ʊ s
aciculātus	a t͡ʃ i k u l aː t̪ u s
aciculifer	a k ɪ k ʊ lʲ ɪ f ɛ r
aciculifer	a t͡ʃ i k uː l i f ɛ r
aciculinus	a k ɪ k ʊ lʲ ɪ n ʊ s
aciculinus	a t͡ʃ i k uː l i n u s
acidīnus	a k ɪ d̪ iː n ʊ s
acidīnus	a t͡ʃ i d̪ iː n u s
acidō	a k ɪ d̪ oː
acidō	aː t͡ʃ i d̪ ɔ
acidominimus	a k ɪ d̪ ɔ m ɪ n ɪ m ʊ s
acidominimus	a t͡ʃ i d̪ ɔ m iː n i m u s
acidovorāns	a k ɪ d̪ ɔ w ɔ r ãː s
acidovorāns	a t͡ʃ i d̪ ɔː v ɔ r a n s
acidulus	a k ɪ d̪ ʊ ɫ̪ ʊ s
acidulus	a t͡ʃ iː d̪ u l u s
acidus	a k ɪ d̪ ʊ s
acidus	aː t͡ʃ i d̪ u s
aciēs	aː t͡ʃ i ɛ s
acīlius	a k iː lʲ i ʊ s
acīlius	a t͡ʃ iː l i u s
acimincum	a k ɪ m ɪ ŋ k ʊ̃ˑ
acimincum	a t͡ʃ i m i ŋ k u m
acīnacēs	a t͡ʃ iː n a t͡ʃ ɛ s
acīnaceus	a k iː n a k e ʊ s
acīnaceus	a t͡ʃ i n aː t͡ʃ ɛ u s
acinacifolius	a k ɪ n a k ɪ f ɔ lʲ i ʊ s
acinacifolius	a t͡ʃ i n a t͡ʃ i f ɔː l i u s
acīnacifōrmis	a k iː n a k ɪ f oː r m ɪ s
acīnacifōrmis	a t͡ʃ i n a t͡ʃ i f ɔ r m i s
acinasis	a k ɪ n a s ɪ s
acinasis	a t͡ʃ iː n a z i s
acinifolius	a k ɪ n ɪ f ɔ lʲ i ʊ s
acinifolius	a t͡ʃ i n i f ɔː l i u s
acinippō	a k ɪ n ɪ p p oː
acinippō	a t͡ʃ i n i p p ɔ
acinōsus	a k ɪ n oː s ʊ s
acinōsus	a t͡ʃ i n ɔː z u s
acinus	a k ɪ n ʊ s
acinus	aː t͡ʃ i n u s
acipēnser	a k ɪ p ẽː s ɛ r
acipēnser	a t͡ʃ i p ɛ n s ɛ r
acis	a k ɪ s
acis	aː t͡ʃ i s
āclydas	aː k lʲ ʏ d̪ a s
āclydas	aː k l i d̪ a s
āclyde	aː k lʲ ʏ d̪ ɛ
āclyde	aː k l i d̪ ɛ
āclydēs	aː k lʲ ʏ d̪ eː s
āclydēs	aː k l i d̪ ɛ s
āclydibus	a k lʲ ʏ d̪ ɪ b ʊ s
āclydibus	a k l iː d̪ i b u s
āclydis	aː k lʲ ʏ d̪ ɪ s
āclydis	aː k l i d̪ i s
āclys	aː k lʲ ʏ s
āclys	aː k l i s
acmodontus	a k m ɔ d̪ ɔ n̪ t̪ ʊ s
acmodontus	a k m ɔ d̪ ɔ n̪ t̪ u s
acnua	a k n ʊ a
acoetēs	a k o e̯ t̪ eː s
acoetēs	a t͡ʃ ɛː t̪ ɛ s
acoetis	a k o e̯ t̪ ɪ s
acoetis	a t͡ʃ ɛː t̪ i s
acollis	a k ɔ l lʲ ɪ s
acollis	a k ɔ l l i s
acolythus	a k ɔ lʲ ʏ t̪ʰ ʊ s
acolythus	a k ɔː l i t̪ u s
acona	a k ɔ n a
acona	aː k ɔ n a
aconitifolius	a k ɔ n ɪ t̪ ɪ f ɔ lʲ i ʊ s
aconitifolius	a k ɔ n i t̪ i f ɔː l i u s
aconītum	a k ɔ n iː t̪ ʊ̃ˑ
aconītum	a k ɔ n iː t̪ u m
aconītus	a k ɔ n iː t̪ ʊ s
aconītus	a k ɔ n iː t̪ u s
acontius	a k ɔ n̪ t̪ i ʊ s
acontius	a k ɔ n t͡s i u s
acontizō	a k ɔ n̪ t̪ ɪ z z oː
acontizō	a k ɔ n̪ t̪ i d d͡z ɔ
acoris	a k ɔ r ɪ s
acoris	aː k ɔ r i s
acornis	a k ɔ r n ɪ s
acornis	a k ɔ r n i s
acoros	a k ɔ r ɔ s
acoros	aː k ɔ r ɔ s
acorus	a k ɔ r ʊ s
acorus	aː k ɔ r u s
acquiēscentis	a k kᶣ i eː s k ɛ n̪ t̪ ɪ s
acquiēscentis	a k k w i ɛ ʃ ʃ ɛ n̪ t̪ i s
acquiēscō	a k kᶣ i eː s k oː
acquiēscō	a k k w i ɛ s k ɔ
acquīrō	a k kᶣ iː r oː
acquīrō	a k k w iː r ɔ
acrae	aː k r ɛ
acraephia	a k r ɛː f i a
