अ	ə
आपबीती	ɑːp.biː.t̪iː
आपस	ɑː.pəs
आपातकाल	ɑː.pɑːt̪.kɑːl
आपूर्ति	ɑː.puːɾ.t̪iː
आपेक्षिक	ɑː.peːk.ʃɪk
आफ़त	ɑː.fət̪
आफ़ताब	ɑːf.t̪ɑːb
आफ़्रीदी	aːfriːd̪iː
आब	ɑːb
आब-ए-चश्म	ɑːb.eː.t͡ʃəʃm
आबदस्त	ɑːb.d̪əst̪
आबरू	ɑːb.ɾuː
आबला	ɑːb.lɑː
आम	ɑːm
आमंत्रित	ɑː.mənt̪.ɾɪt̪
आमदनी	ɑː.məd̪.niː
आमवात	ɑːm.ʋɑːt̪
आमाशय	ɑː.mɑː.ʃəj
आमुख	ɑː.mʊkʰ
आयत	ɑː.jət̪
आयतन	ɑː.jə.t̪ən
आयन	ɑː.jən
आया	ɑː.jɑː
आयात	ɑː.jɑːt̪
आयु	ɑː.juː
आयुक्त	ɑː.jʊkt̪
आयुर्विज्ञान	ɑː.jʊɾ.ʋɪɡ.jɑːn
आयुर्वेद	ɑː.jʊɾ.ʋeːd̪
आयोग	ɑː.joːɡ
आयोजन	ɑː.joː.d͡ʒən
आयोजित	ɑː.joː.d͡ʒɪt̪
आरंभिक	ɑː.ɾəm.bʱɪk
आरक्षण	ɑː.ɾək.ʃən
आरज़ू	ɑːɾ.zuː
आराम	ɑː.ɾɑːm
आराम-कुर्सी	ɑː.ɾɑːm.kʊɾ.siː
आरामदेह	ɑː.ɾɑːm.d̪eːʱ
आरोप	ɑː.ɾoːp
आर्थिकी	ɑːɾ.t̪ʰɪ.kiː
आर्मेनियन	ɑːɾ.meː.niː.jən
आर्यमन	ɑːɾ.jə.mən
आलस	ɑː.ləs
आलसी	ɑːl.siː
आलस्य	ɑː.ləsj
आलीशान	ɑː.liː.ʃɑːn
आलेख	ɑː.leːkʰ
आलोचना	ɑː.loːt͡ʃ.nɑː
आवंटन	ɑː.ʋən.ʈən
आवंटित	ɑː.ʋən.ʈɪt̪
आवक	ɑː.ʋək
आवर्धन	ɑː.ʋəɾ.d̪ʱən
-आवा	ɑː.ʋɑː
आवाज़	ə.ʋɑːz
आवाज़	ɑː.ʋɑːz
आवाहन	ɑː.ʋɑː.ɦən
आविष्कार	ɑː.ʋɪʃ.kɑːɾ
आवृत्ति	ɑːʋ.ɾɪt̪.t̪iː
आवेदन	ɑː.ʋeː.d̪ən
आवेदनकर्ता	ɑː.ʋeː.d̪ən.kəɾ.t̪ɑː
आवेश	ɑː.ʋeːʃ
आवेशित	ɑː.ʋeː.ʃɪt̪
आव्यूह	ɑːʋ.juːʱ
आशंका	ɑː.ʃəŋ.kɑː
आशना	ɑːʃ.nɑː
आशय	ɑː.ʃəj
आशावाद	ɑː.ʃɑː.ʋɑːd̪
आशिक़मिज़ाज	ɑː.ʃɪk.mɪ.zɑːd͡ʒ
आशिक़मिज़ाज	ɑː.ʃɪq.mɪ.zɑːd͡ʒ
आशिक़ी	ɑː.ʃɪ.kiː
आशिक़ी	ɑː.ʃɪ.qiː
आशियाना	ɑː.ʃiː.jɑː.nɑː
आशिष	ɑː.ʃɪʃ
आशीर्वाद	ɑː.ʃiːɾ.ʋɑːd̪
आशुलिपि	ɑː.ʃʊ.lɪ.piː
आश्चर्य	ɑːʃ.t͡ʃəɾj
आश्रम	ɑːʃ.ɾəm
आश्रय	ɑːʃ.ɾəj
आश्वासन	ɑːʃ.ʋɑː.sən
आस	ɑːs
आस-पास	ɑːs.pɑːs
आसन	ɑː.sən
आसन्न	ɑː.sənn
आसमानी	ɑːs.mɑː.niː
आसरा	ɑːs.ɾɑː
आसवन	ɑː.sə.ʋən
आसामी	ɑː.sɑː.miː
आसार	ɑː.sɑːɾ
आस्तीन	ɑːs.t̪iːn
आस्था	ɑːs.t̪ʰɑː
आह	ɑːʱ
आहट	ɑː.ɦəʈ
आहत	ɑː.ɦət̪
आहार	ɑː.ɦɑːɾ
आहिस्ता	ɑːɪs.t̪ɑː
आहिस्ता	ɑː.ɦɪs.t̪ɑː
इ	ɪ
इ	i
इंक़लाब	ɪn.kə.lɑːb
इंक़लाब	ɪn.qə.lɑːb
इंगलिस्तान	ɪŋɡ.lɪs.t̪ɑːn
इंग्लैंड	ɪŋɡ.lɛːnɖ
इंच	ɪɲt͡ʃ
इंचियोन	ɪɲ.t͡ʃiː.joːn
इंजन	ɪɲ.d͡ʒən
इंजीनियर	ɪɲ.d͡ʒiː.niː.jəɾ
इंजीनियरी	ɪɲ.d͡ʒiː.niː.jə.ɾiː
इंजील	ɪɲ.d͡ʒiːl
इंटरफ़ेस	ɪn.ʈəɾ.feːs
इंटरव्यू	ɪn.ʈəɾʋ.juː
इंटेल	ɪn.ʈeːl
इंडस्ट्री	ɪn.ɖəsʈ.ɾiː
इंडोनेशियन	ɪn.ɖoː.neː.ʃiː.jən
इंडोनेशिया	ɪn.ɖoː.neː.ʃiː.jɑː
इंतक़ाम	ɪn.t̪ə.kɑːm
इंतक़ाम	ɪn.t̪ə.qɑːm
इंतक़ाल	ɪn.t̪ə.kɑːl
इंतक़ाल	ɪn.t̪ə.qɑːl
इंतख़ाब	ɪn.t̪ə.kʰɑːb
इंतख़ाब	ɪn.t̪ə.xɑːb
इंतज़ार	ɪn.t̪ə.zɑːɾ
इंतहा	ɪn.t̪ə.ɦɑː
इंतिफ़ादा	ɪn.t̪ɪ.fɑː.d̪ɑː
इंतिहा	ɪn.t̪ɪ.ɦɑː
इंदुर	ɪn.d̪ʊɾ
इंदौर	ɪn.d̪ɔːɾ
इंद्रनाथ	ɪnd̪.ɾə.nɑːt̪ʰ
इंद्रिय	ɪnd̪.ɾɪj
इंफाल	ɪm.pʰɑːl
इंस्पेक्टर	ɪns.peːk.ʈəɾ
इक	ɪk
इकट्ठा	ɪ.kəʈ.ʈʰɑː
इकतालीस	ɪk.t̪ɑː.liːs
इकत्तीस	ɪ.kət̪.t̪iːs
इकनाली	ɪk.nɑː.liː
इकपहिया	ɪ.kə.pʰiː.jɑː
इकलौता	ɪk.lɔː.t̪ɑː
इकसठ	ɪk.səʈʰ
इकसिंगा	ɪk.sɪŋ.ɡɑː
इकहत्तर	ɪ.kʰət̪.t̪əɾ
इकहत्तर	ɪ.kət̪.t̪əɾ
इक्कीस	ɪk.kiːs
इक्यानवे	ɪk.jɑːn.ʋeː
इक्यावन	ɪk.jɑː.ʋən
इक्यासी	ɪk.jɑː.siː
इख़्तियार	ɪkʰ.t̪iː.jɑːɾ
इख़्तियार	ɪx.t̪iː.jɑːɾ
इग्लू	ɪɡ.luː
इच्छा	ɪt͡ʃ.t͡ʃʰɑː
इज़हार	ɪz.ɦɑːɾ
इज़ाफ़ा	ɪ.zɑː.fɑː
इज़्ज़त	ɪz.zət̪
इजाज़त	ɪ.d͡ʒɑː.zət̪
इटली	ɪʈ.liː
इटली	ɪ.ʈə.liː
इडली	ɪɖ.liː
इतर	ɪ.t̪əɾ
इतराना	ɪt̪.ɾɑː.nɑː
इतालवी	ɪˈt̪aːl.viː
इतिहास	ɪ.t̪ɪ.ɦɑːs
इतिहासकार	ɪ.t̪ɪ.ɦɑːs.kɑːɾ
इत्तेला	ɪt̪.t̪eː.lɑː
इत्मीनान	ɪt̪.miː.nɑːn
इत्यादि	ɪt̪.jɑː.d̪iː
इत्र	ɪt̪ɾ
इथियोपिया	ɪ.t̪ʰiː.joː.piː.jɑː
इनकार	ɪn.kɑːɾ
इनको	ɪn.koː
इनसाफ़	ɪn.sɑːf
इन्हें	ɪn.ɦẽ
इबादत	ɪ.bɑː.d̪ət̪
इब्तिदा	ɪb.t̪ɪ.d̪ɑː
इब्तिदाई	ɪb.t̪ɪ.d̪ɑːiː
इब्राहीम	ɪb.ɾɑː.ɦiːm
इमदाद	ɪm.d̪ɑːd̪
इमला	ɪm.lɑː
इमली	ɪm.liː
इमारत	ɪ.mɑː.ɾət̪
इमारती	ɪ.mɑː.ɾə.t̪iː
इमोजी	ɪ.moː.d͡ʒiː
इमोशन	ɪ.moː.ʃən
इम्तहान	ɪm.t̪ə.ɦɑːn
इम्तिहान	ɪm.t̪ɪ.ɦɑːn
इम्तेहान	ɪm.t̪eː.ɦɑːn
-इयत	iː.jət̪
-इया	iː.jɑː
इरादतन	ɪ.ɾɑːd̪.t̪ən
इरादा	ɪ.ɾɑː.d̪ɑː
इर्द-गिर्द	ɪɾd̪.ɡɪɾd̪
इलज़ाम	ɪl.zɑːm
इलाज	ɪ.lɑːd͡ʒ
इलायची	ɪ.lɑː.jə.t͡ʃiː
इलाहाबाद	ɪ.lɑː.ɦɑː.bɑːd̪
इलाही	ɪ.lɑː.ɦiː
इल्तिजा	ɪl.t̪ɪ.d͡ʒɑː
इश्क	ɪʃk
इश्क़	ɪʃk
इश्क़	ɪʃq
इश्तहार	ɪʃ.t̪ə.ɦɑːɾ
इश्तिहार	ɪʃ.t̪ɪ.ɦɑːɾ
इसको	ɪs.koː
इसमाईल	ɪs.mɑːiːl
इसमें	ɪs.mẽ
इसरार	ɪs.ɾɑːɾ
इसरो	ɪs.ɾoː
इसलिए	ɪs.lɪeː
इससे	ɪs.seː
इसीलिए	ɪ.siː.lɪeː
इसे	ɪ.seː
इस्तक़बाल	ɪs.t̪ək.bɑːl
इस्तक़बाल	ɪs.t̪əq.bɑːl
इस्तांबुल	ɪs.t̪ɑːn.bʊl
इस्तीफ़ा	ɪs.t̪iː.fɑː
इस्तेमाल	ɪs.t̪eː.mɑːl
इस्पात	ɪs.pɑːt̪
इस्म	ɪsm
इस्म-ए-शरीफ़	ɪs.meː.ʃə.ɾiːf
इस्म-ए-शरीफ़	ɪ.səm.eː.ʃə.ɾiːf
इस्राइल	ɪs.ɾɑːɪl
इस्लामाबाद	ɪs.lɑː.mɑː.bɑːd̪
-ई	iː
ई	iː
ई	i
ईंट	iːnʈ
ईंधन	iːn.d̪ʱən
-ईकरण	iː.kə.ɾən
-ईकरण	iːk.ɾən
ईजियन	iː.d͡ʒiː.jən
ईटानगर	iː.ʈɑːn.ɡəɾ
ईद	iːd̪
ईमानदार	iː.mɑːn.d̪ɑːɾ
ईमेल	iː.meːl
ईराक	iː.ɾɑːk
ईरान	iː.ɾɑːn
ईरानी	iː.ɾɑː.niː
ईर्ष्या	iːɾʃ.jɑː
-ईला	iː.lɑː
ईश	iːʃ
ईश्वर	iːʃ.ʋəɾ
ईसा	iː.sɑː
उ	ʊ
उँडेलना	ʊ̃.ɖeːl.nɑː
उंगली	ʊŋɡ.liː
उंचाई	ʊɲ.t͡ʃɑːiː
उकसाना	ʊk.sɑː.nɑː
उक़ाब	ʊ.kɑːb
उक़ाब	ʊ.qɑːb
उक्त	ʊkt̪
उगना	ʊɡ.nɑː
उगलना	ʊ.ɡəl.nɑː
उग्र	ʊɡɾ
उचकना	ʊ.t͡ʃək.nɑː
उचक्का	ʊ.t͡ʃək.kɑː
उचित	ʊ.t͡ʃɪt̪
उच्चायुक्त	ʊt͡ʃ.t͡ʃɑː.jʊkt̪
उच्चायोग	ʊt͡ʃ.t͡ʃɑː.joːɡ
उच्चारण	ʊt͡ʃ.t͡ʃɑː.ɾən
उच्छेदन	ʊt͡ʃ.t͡ʃʰeː.d̪ən
उजड़ना	ʊ.d͡ʒəɽ.nɑː
उजड्ड	ʊ.d͡ʒəɖɖ
उजला	ʊd͡ʒ.lɑː
उज़बेक	ʊz.beːk
उजागर	ʊ.d͡ʒɑː.ɡəɾ
उजाला	ʊ.d͡ʒɑː.lɑː
उठना	ʊʈʰ.nɑː
उड़द	ʊ.ɽəd̪
उड़ना	ʊɽ.nɑː
उड़ान	ʊ.ɽɑːn
उढ़काना	ʊɽʱ.kɑː.nɑː
उतरना	ʊ.t̪əɾ.nɑː
उतरवाना	ʊ.t̪əɾ.ʋɑː.nɑː
उतारना	ʊ.t̪ɑːɾ.nɑː
उत्कृष्ट	ʊt̪k.ɾɪʃʈ
उत्तम	ʊt̪.t̪əm
उत्तरकाशी	ʊt̪.t̪əɾ.kɑː.ʃiː
उत्तरदायित्व	ʊt̪.t̪əɾ.d̪ɑː.jɪt̪ʋ
उत्तरदायी	ʊt̪.t̪əɾ.d̪ɑː.jiː
उत्तराखंड	ʊt̪.t̪ə.ɾɑː.kʰənɖ
उत्तराधिकारी	ʊt̪.t̪ə.ɾɑː.d̪ʱɪ.kɑː.ɾiː
उत्तरार्द्ध	ʊt̪.t̪ə.ɾɑːɾd̪d̪ʱ
उत्तेजित	ʊt̪ːedʒɪt̪
उत्तोलक	ʊt̪.t̪oː.lək
उत्तोलन	ʊt̪.t̪oː.lən
उत्पत्ति	ʊt̪.pət̪.t̪iː
उत्पन्न	ʊt̪.pənn
उत्पन्न	ʊt̪.pənn
उत्पल	ʊt̪.pəl
उत्पाद	ʊt̪.pɑːd̪
उत्पादन	ʊt̪.pɑː.d̪ən
उत्पीड़न	ʊt̪.piː.ɽən
उत्प्रेरक	ʊt̪p.ɾeː.ɾək
उत्सर्जन	ʊt̪.səɾ.d͡ʒən
उत्साह	ʊt̪.sɑːʱ
उत्साहित	ʊt̪.sɑː.ɦɪt̪
उत्सुक	ʊt̪.sʊk
उत्सुकता	ʊt̪.sʊk.t̪ɑː
उदगद्रि	ʊd̪.ɡəd̪.ɾiː
उदयवर्ष	ʊ.d̪əj.ʋəɾʃ
उदारता	ʊ.d̪ɑːɾ.t̪ɑː
उदारतावाद	ʊ.d̪ɑːɾ.t̪ɑː.ʋɑːd̪
उदारवाद	ʊ.d̪ɑːɾ.ʋɑːd̪
उदास	ʊ.d̪ɑːs
उदासीन	ʊ.d̪ɑː.siːn
उदाहरण	ʊ.d̪ɑːʱ.ɾən
उदाहरण	ʊ.d̪ʱɑː.ɾən
उद्घाटन	ʊd̪.ɡʱɑː.ʈən
उद्देशिका	ʊd̪.d̪eː.ʃɪ.kɑː
उद्भव	ʊd̪.bʱəʋ
उद्यमी	ʊd̪.jə.miː
उद्यान	ʊd̪.jɑːn
उद्योग	ʊd̪.joːɡ
उद्योगपति	ʊd̪.joːɡ.pə.t̪iː
उद्योगी	ʊd̪.joː.ɡiː
उद्योगीकरण	ʊd̪.joː.ɡiː.kə.ɾən
उधड़ना	ʊ.d̪ʱəɽ.nɑː
उधार	ʊ.d̪ʱɑːɾ
उधेड़ना	ʊ.d̪ʱeːɽ.nɑː
उनको	ʊn.koː
उनचास	ʊn.t͡ʃɑːs
उनतालीस	ʊn.t̪ɑː.liːs
उनतीस	ʊn.t̪iːs
उनसठ	ʊn.səʈʰ
उनहत्तर	ʊn.ɦət̪.t̪əɾ
उनींदा	ʊ.niːn.d̪ɑː
उन्नत	ʊn.nət̪
उन्नाव	ʊn.nɑːʋ
उन्माद	ʊn̪maːd̪
उन्मुक्त	ʊn.mʊkt̪
उन्मूलन	ʊn.muː.lən
उन्यासी	ʊn.jɑː.siː
उन्हें	ʊn.ɦẽ
उन्होंने	ʊn.ɦoːn.neː
उन्होंने	ʊn.ɦõː.neː
उपकरण	ʊp.kə.ɾən
उपकार	ʊp.kɑːɾ
उपचार	ʊp.t͡ʃɑːɾ
उपचुनाव	ʊp.t͡ʃʊ.nɑːʋ
उपजना	ʊ.pəd͡ʒ.nɑː
उपजाऊ	ʊp.d͡ʒɑːuː
उपनगर	ʊp.nə.ɡəɾ
उपनायिका	ʊp.nɑː.jɪ.kɑː
उपन्यास	ʊ.pən.jɑːs
उपन्यासकार	ʊ.pən.jɑːs.kɑːɾ
उपपत्ति	ʊp.pət̪.t̪iː
उपबोली	ʊp.boː.liː
उपभोक्ता	ʊp.bʱoːk.t̪ɑː
उपभोग	ʊp.bʱoːɡ
उपभोज्य	ʊp.bʱoːd͡ʒj
उपयोग	ʊp.joːɡ
उपयोगी	ʊp.joː.ɡiː
उपलब्ध	ʊp.ləbd̪ʱ
उपला	ʊp.lɑː
उपवास	ʊp.ʋɑːs
उपसचिव	ʊ.pəs.t͡ʃɪʋ
उपसर्ग	ʊp.səɾɡ
उपस्थिति	ʊ.pəs.t̪ʰɪ.t̪iː
उपहार	ʊ.pʰɑːɾ
उपाधि	ʊ.pɑː.d̪ʱiː
उपाध्याय	ʊ.pɑːd̪ʱ.jɑːj
उपाय	ʊ.pɑːj
उपासक	ʊ.pɑː.sək
उपेक्षा	ʊ.peːk.ʃɑː
उफ़	ʊf
उबरना	ʊ.bəɾ.nɑː
उबाऊ	ʊ.bɑːuː
उबालना	ʊ.bɑːl.nɑː
उभरना	ʊ.bʱəɾ.nɑː
उमड़ना	ʊ.məɽ.nɑː
उमर	ʊ.məɾ
उमस	ʊ.məs
उम्दा	ʊm.d̪ɑː
उम्मीदवार	ʊm.miːd̪.ʋɑːɾ
उम्मीद्वार	ʊm.miːd̪.ʋɑːɾ
उम्रक़ैद	ʊm.ɾə.kɛːd̪
उम्रक़ैद	ʊm.ɾə.qɛːd̪
उरुमची	ʊ.ɾʊm.t͡ʃiː
उरोस्थि	ʊ.ɾoːs.t̪ʰiː
उर्दू	ʊɾ.d̪uː
उर्फ़	ʊɾf
उर्वरक	ʊɾ.ʋə.ɾək
उलझन	ʊl.d͡ʒʱən
उलझना	ʊ.ləd͡ʒʱ.nɑː
उलझाना	ʊl.d͡ʒʱɑː.nɑː
उलटना	ʊ.ləʈ.nɑː
उलटा	ʊl.ʈɑː
उलटी	ʊl.ʈiː
उलहना	ˈʊl.ɦnɑː
उलीचना	ʊ.liːt͡ʃ.nɑː
उलूक	ʊ.luːk
उल्का	ʊl.kɑː
उल्टा	ʊl.ʈɑː
उल्टी	ʊl.ʈiː
उल्लंघन	ʊl.ləŋ.ɡʱən
उल्लेख	ʊl.leːkʰ
उल्लेखनीय	ʊl.leːkʰ.niːj
उसको	ʊs.koː
उसमान	ʊs.mɑːn
उससे	ʊs.seː
उसूल	ʊ.suːl
उसे	ʊ.seː
उस्ताद	ʊs.t̪ɑːd̪
ऊ	uː
ऊँचा	ũː.t͡ʃɑː
ऊँचा	uː.t͡ʃɑː
ऊँट	ũːʈ
ऊंचा	ũˈt͡ʃa
ऊख	uːkʰ
ऊदबिलाव	uːd̪.bɪ.lɑːʋ
ऊन	uːn
ऊना	uː.nɑː
ऊनी	uː.niː
ऊपरवाला	uː.pəɾ.ʋɑː.lɑː
ऊपरी	uːp.ɾiː
ऊफ़ा	uː.fɑː
ऊब	uːb
ऊबड़-खाबड़	uː.bəɽ.kʰɑː.bəɽ
ऊबना	uːb.nɑː
ऊर्जा	uːɾ.d͡ʒɑː
ऊष्मीकरण	uːʃ.miːk.ɾən
ऊसर	uː.səɾ
ऋ	ɾiː
ऋण	ɾɪn
ऋणदाता	ɾɪn.d̪ɑː.t̪ɑː
ऋणदाताओ	ɾɪn.d̪ɑː.t̪ɑːoː
ऋणदाताओं	ɾɪn.d̪ɑː.t̪ɑːoːn
ऋणाग्र	ɾɪ.nɑːɡɾ
ऋणायन	ɾɪ.nɑː.jən
ऋषि	ɾɪ.ʃiː
-ए	eː
ए	eː
एंड्रॉइड	eːnɖ.ɾɔːɪɖ
एक-एक	eːk.eːk
एकघातीय	eːk.ɡʱɑː.t̪iːj
एकजुट	eːk.d͡ʒʊʈ
एकजुटता	eːk.d͡ʒʊʈ.t̪ɑː
एकड़	eː.kəɽ
एकड़	eː.kəɾ
एकतरफ़ा	eːk.t̪əɾ.fɑː
एकत्र	eː.kət̪ɾ
एकरूपता	eːk.ɾuːp.t̪ɑː
एकवचन	eːk.ʋə.t͡ʃən
एकवर्णीय	eːk.ʋəɾ.niːj
एकांत	eː.kɑːnt̪
एकाएक	eː.kɑːeːk
एकाध	eː.kɑːd̪ʱ
एकाधिकार	eː.kɑː.d̪ʱɪ.kɑːɾ
एकैकी-आच्छादक	eː.kɛː.kiː.ɑːt͡ʃ.t͡ʃʰɑː.d̪ək
एजेंट	eː.d͡ʒeːnʈ
एजेंसी	eː.d͡ʒeːn.siː
एटीएम	eː.ʈiːeːm
एड़ी	eː.ɽiː
एडिलेड	eː.ɖɪ.leːɖ
एतबार	eːt̪.bɑːɾ
एतराज़	eːt̪.ɾɑːz
एमएलए	eːm‿eːl‿eː
एलान	eː.lɑːn
एवज़	eː.ʋəz
एहतजाज	eːʱ.t̪ə.d͡ʒɑːd͡ʒ
एहसान	eːʱ.sɑːn
एहसानमंद	eːʱ.sɑːn.mənd̪
ऐ	ɛː
ऐच्छिक	ɛːt͡ʃ.t͡ʃʰɪk
ऐतराज़	ɛːt̪.ɾɑːz
ऐनक	ɛː.nək
ऐनिमे	ɛː.nɪ.meː
ऐयाशी	əiː.jɑː.ʃiː
ऐश	ɛːʃ
ऐश्वर्य	ɛːʃ.ʋəɾj
ऐसा	ɛː.sɑː
ऐसी	ɛː.siː
ऐसे	ɛː.seː
ऑकलैंड	ɔːk.lɛːnɖ
ऑक्सफ़ोर्ड	ɔːks.foːɾɖ
ओ	oː
ओक	oːk
ओकाई	okaːiː
ओखली	oːkʰ.liː
ओगाज़्म	oɡaːzm
ओछा	oː.t͡ʃʰɑː
ओझा	oː.d͡ʒʱɑː
ओटावा	oː.ʈɑː.ʋɑː
ओडिशा	oː.ɖɪ.ʃɑː
ओढ़ना	oːɽʱ.nɑː
ओणम	oː.nəm
ओत-प्रोत	oːt̪.pɾoːt̪
ओलंपिक	oː.ləm.pɪk
ओला	oː.lɑː
ओलिंपियाड	oː.lɪm.piː.jɑːɖ
ओष्ठ्य	oːʃʈʰj
ओसाका	oː.sɑː.kɑː
ओहायो	oː.ɦɑː.joː
औ	ɔː
औ	aʊ
औ	əʊ
औक़ात	ɔː.kɑːt̪
औक़ात	ɔː.qɑːt̪
औज़ार	ɔː.zɑːɾ
औद्योगिक	ɔːd̪.joː.ɡɪk
औद्योगीकरण	ɔːd̪.joː.ɡiː.kə.ɾən
औपचारिक	ɔːp.t͡ʃɑː.ɾɪk
औलाद	ɔː.lɑːd̪
औषध	ɔː.ʃəd̪ʱ
औषधीय	ɔːʃ.d̪ʱiːj
औसतन	ɔːs.t̪ən
-क	k
क	kə
कंकड़	kəŋ.kəɽ
कंकड़ीला	kəŋk.ɽiː.lɑː
कंकाल	kəŋ.kɑːl
कंगन	kəŋ.ɡən
कंठमाला	kənʈʰ.mɑː.lɑː
कंठ्य	kənʈʰj
कंडकटर	kən.ɖək.ʈəɾ
कंडीशनर	kən.ɖiːʃ.nəɾ
कंपन	kəm.pən
कंप्यूटर	kəmp.juː.ʈəɾ
कंप्यूटरीकरण	kəmp.juːʈ.ɾiː.kə.ɾən
कंबल	kəm.bəl
कई	kəiː
ककड़ी	kək.ɽiː
कक्ष	kəkʃ
कक्षा	ˈkək.ʃɑː
कगार	kə.ɡɑːɾ
कचनार	kət͡ʃ.nɑːɾ
कचरा	kət͡ʃ.ɾɑː
कचहरी	kə.t͡ʃɛːʱ.ɾiː
कच्चा	kət͡ʃ.t͡ʃɑː
कच्छ	kət͡ʃt͡ʃʰ
कछारी	kə.t͡ʃʰɑː.ɾiː
कजरारा	kəd͡ʒ.ɾɑː.ɾɑː
कटना	kəʈ.nɑː
कटहल	kə.ʈʰəl
कटाई	kə.ʈɑːiː
कटार	kə.ʈɑːɾ
कटोरा	kə.ʈoː.ɾɑː
कटौती	kə.ʈɔː.t̪iː
कठघरा	kəʈʰ.ɡʱə.ɾɑː
कठमुल्ला	kəʈʰ.mʊl.lɑː
कठिन	kəˈʈʰɪn
कठुआ	kə.ʈʰʊɑː
कड़वा	kəɽ.ʋɑː
कड़वापन	kəɽ.ʋɑː.pən
कड़वाहट	kəɽ.ʋɑː.ɦəʈ
कड़ा	kə.ɽɑː
कढ़ाई	kə.ɽʱɑːiː
कढ़ी	kə.ɽʱiː
कथन	kə.t̪ʰən
कथा	kə.t̪ʰɑː
कथित	kə.t̪ʰɪt̪
कथ्य	kət̪ʰj
कदन	kə.d̪ən
कदाचित्	kə.d̪ɑː.t͡ʃɪt̪
कदापि	kə.d̪ɑː.piː
कदू	kəduː
कद्दू	kədːuː
कनटोप	kən.ʈoːp
कनपटी	kən.pə.ʈiː
कनपेड़	kən.peːɽ
कनाडा	kə.nɑː.ɖɑː
कनिष्ठ	kə.nɪʃʈʰ
कनीज़	kə.niːz
कन्नड़	kən.nəɽ
कन्नड़	kən.nəɽ
कन्नौज	kən.nɔːd͡ʒ
कन्हैया	kən.ɦəiː.jɑː
कपड़ा	kəp.ɽɑː
कपास	kə.pɑːs
कपिलवस्तु	kə.pɪl.ʋəs.t̪uː
कपूर	kə.puːɾ
कपोल-कल्पित	kə.poːl.kəl.pɪt̪
कप्तान	kəp.t̪ɑːn
कबड्डी	kə.bəɖ.ɖiː
कबाड़	kə.bɑːɽ
कबाब	kə.bɑːb
कबीर	kə.biːɾ
कभी	kə.bʱiː
कम	kəm
कम-	kəm
कमज़ोर	kəm.zoːɾ
कमबख़्त	kəm.bəkʰt̪
कमबख़्त	kəm.bəxt̪
कमरा	kəm.ɾɑː
कमल	kə.məl
कमली	kəm.liː
कमाई	kə.mɑːiː
कमान	kə.mɑːn
कमाल	kə.mɑːl
कमिश्नर	kə.mɪʃ.nəɾ
कमीना	kə.miː.nɑː
कमीनापन	kə.miː.nɑː.pən
कमेंट	kə.meːnʈ
कमेटी	kə.meː.ʈiː
कमोबेश	kə.moː.beːʃ
कर	kəɾ
करघा	kəɾ.ɡʱɑː
करणी	kəɾ.niː
करतब	kəɾ.t̪əb
करना	kəɾ.nɑː
करनाल	kəɾ.nɑːl
कराची	kə.ɾɑː.t͡ʃiː
करारा	kə.ɾɑː.ɾɑː
करिश्मा	kə.ɾɪʃ.mɑː
करूंगा	kəɾũːŋɡɑ
करोड़	kə.ɾoːɽ
करोड़पति	kə.ɾoːɽ.pə.t̪iː
करौंदा	kə.ɾɔːn.d̪ɑː
कर्ण	kəɾn
कर्तव्यपथ	kəɾ.t̪əʋ.jə.pət̪ʰ
कर्ता	kəɾ.t̪ɑː
कर्तृत्व	kəɾt̪.ɾɪt̪ʋ
कर्नाटक	kəɾ.nɑː.ʈək
कर्म	kəɾm
कर्मभूमि	kəɾm.bʱuː.miː
कर्मी	kəɾ.miː
कलंक	kə.ləŋk
कलन	kə.lən
कलमकारी	kə.ləm.kɑː.ɾiː
कलसा	kəl.sɑː
कलह	kə.ləʱ
कलाई	kə.lɑːiː
कलात्मक	kə.lɑːt̪.mək
कलावंत	kə.lɑː.ʋənt̪
कलीसिया	kə.liː.siː.jɑː
कल्टी	kəl.ʈiː
कल्पना	kəl.pə.nɑː
कल्पनादर्श	kəl.pə.nɑː.d̪əɾʃ
कल्पित	kəl.pɪt̪
कवक	kə.ʋək
कवच	kə.ʋət͡ʃ
कवयित्री	kəʋ.jɪt̪.ɾiː
कवि	ˈkə.vi
कवि	ˈkə.vɪ
कविता	kə.ʋɪ.t̪ɑː
कवित्त	kə.ʋɪt̪t̪
कशमकश	kə.ʃəm.kəʃ
कश्ती	kəʃ.t̪iː
कश्मीर	kəʃ.miːɾ
कष्टसाध्य	kəʃʈ.sɑːd̪ʱj
कसके	kəs.keː
कसर	kə.səɾ
कसरत	kəs.ɾət̪
कसौटी	kə.sɔː.ʈiː
कहना	kɛːʱ.nɑː
कहलाना	kɛːʱ.lɑː.nɑː
कहवा	kəʱ.ʋɑː
कहा	kə.ɦɑː
कहानी	kə.ɦɑː.niː
कहानीकार	kə.ɦɑː.niː.kɑːɾ
कहावत	kə.ɦɑː.ʋət̪
कहीं	kə.ɦĩː
क़	kə
क़	qə
क़तरा	kət̪.ɾɑː
क़तरा	qət̪.ɾɑː
क़त्ल	kət̪l
क़त्ल	qət̪l
क़त्लेआम	kət̪.leːɑːm
क़त्लेआम	qət̪.leːɑːm
क़द	kəd̪
क़द	qəd̪
क़दम	kə.d̪əm
क़दम	qə.d̪əm
क़दमताल	kə.d̪əm.t̪ɑːl
